run,year,viv_type,count
7,2032,tavi_in_tavi,189
7,2033,tavi_in_savr,543
7,2033,tavi_in_tavi,276
7,2034,tavi_in_savr,553
7,2034,tavi_in_tavi,299
7,2035,tavi_in_savr,534
7,2035,tavi_in_tavi,365
8,2025,tavi_in_savr,371
8,2025,tavi_in_tavi,29
8,2026,tavi_in_savr,362
8,2026,tavi_in_tavi,50
8,2027,tavi_in_savr,395
8,2027,tavi_in_tavi,79
8,2028,tavi_in_savr,424
8,2028,tavi_in_tavi,89
8,2029,tavi_in_savr,446
8,2029,tavi_in_tavi,109
8,2030,tavi_in_savr,503
8,2030,tavi_in_tavi,164
8,2031,tavi_in_savr,478
8,2031,tavi_in_tavi,203
8,2032,tavi_in_savr,461
8,2032,tavi_in_tavi,191
8,2033,tavi_in_savr,500
8,2033,tavi_in_tavi,278
8,2034,tavi_in_savr,598
8,2034,tavi_in_tavi,292
8,2035,tavi_in_savr,585
8,2035,tavi_in_tavi,348
9,2025,tavi_in_savr,372
9,2025,tavi_in_tavi,36
9,2026,tavi_in_savr,376
9,2026,tavi_in_tavi,54
9,2027,tavi_in_savr,407
9,2027,tavi_in_tavi,77
9,2028,tavi_in_savr,424
9,2028,tavi_in_tavi,78
9,2029,tavi_in_savr,444
9,2029,tavi_in_tavi,118
9,2030,tavi_in_savr,450
9,2030,tavi_in_tavi,157
9,2031,tavi_in_savr,532
9,2031,tavi_in_tavi,179
9,2032,tavi_in_savr,513
9,2032,tavi_in_tavi,224
9,2033,tavi_in_savr,556
9,2033,tavi_in_tavi,275
9,2034,tavi_in_savr,532
9,2034,tavi_in_tavi,310
9,2035,tavi_in_savr,577
9,2035,tavi_in_tavi,374
10,2025,tavi_in_savr,345
10,2025,tavi_in_tavi,33
10,2026,tavi_in_savr,363
10,2026,tavi_in_tavi,47
10,2027,tavi_in_savr,373
10,2027,tavi_in_tavi,60
10,2028,tavi_in_savr,388
10,2028,tavi_in_tavi,96
10,2029,tavi_in_savr,437
10,2029,tavi_in_tavi,136
10,2030,tavi_in_savr,484
10,2030,tavi_in_tavi,138
10,2031,tavi_in_savr,475
10,2031,tavi_in_tavi,191
10,2032,tavi_in_savr,517
10,2032,tavi_in_tavi,244
10,2033,tavi_in_savr,505
10,2033,tavi_in_tavi,239
10,2034,tavi_in_savr,572
10,2034,tavi_in_tavi,301
10,2035,tavi_in_savr,584
10,2035,tavi_in_tavi,377
11,2025,tavi_in_savr,352
11,2025,tavi_in_tavi,36
11,2026,tavi_in_savr,388
11,2026,tavi_in_tavi,53
11,2027,tavi_in_savr,403
11,2027,tavi_in_tavi,81
11,2028,tavi_in_savr,423
11,2028,tavi_in_tavi,76
11,2029,tavi_in_savr,420
11,2029,tavi_in_tavi,123
11,2030,tavi_in_savr,454
11,2030,tavi_in_tavi,157
11,2031,tavi_in_savr,473
11,2031,tavi_in_tavi,175
11,2032,tavi_in_savr,516
11,2032,tavi_in_tavi,218
11,2033,tavi_in_savr,527
11,2033,tavi_in_tavi,262
11,2034,tavi_in_savr,554
11,2034,tavi_in_tavi,276
11,2035,tavi_in_savr,558
11,2035,tavi_in_tavi,351
12,2025,tavi_in_savr,366
12,2025,tavi_in_tavi,33
12,2026,tavi_in_savr,388
12,2026,tavi_in_tavi,62
12,2027,tavi_in_savr,412
12,2027,tavi_in_tavi,85
12,2028,tavi_in_savr,418
12,2028,tavi_in_tavi,73
12,2029,tavi_in_savr,444
12,2029,tavi_in_tavi,139
12,2030,tavi_in_savr,483
12,2030,tavi_in_tavi,151
12,2031,tavi_in_savr,495
12,2031,tavi_in_tavi,184
12,2032,tavi_in_savr,513
12,2032,tavi_in_tavi,217
12,2033,tavi_in_savr,520
12,2033,tavi_in_tavi,250
12,2034,tavi_in_savr,585
12,2034,tavi_in_tavi,295
12,2035,tavi_in_savr,598
12,2035,tavi_in_tavi,344
13,2025,tavi_in_savr,341
13,2025,tavi_in_tavi,53
