year,proc,index_cnt,deaths,failures,viable,run
2025,savr,2193.0,1809.3333333333333,1142.6666666666667,552.5666666666667,14.5
2025,tavi,2073.0,527.3333333333334,403.6666666666667,324.3,14.5
2026,savr,2259.0,1882.7666666666667,1265.0666666666666,561.0,14.5
2026,tavi,2182.0,657.1,528.1333333333333,408.53333333333336,14.5
2027,savr,2324.0,1949.1,1396.0333333333333,580.7,14.5
2027,tavi,2291.0,795.0,666.7,494.8666666666667,14.5
2028,savr,2390.0,1972.3666666666666,1504.9333333333334,590.0666666666667,14.5
2028,tavi,2401.0,938.0666666666667,796.1333333333333,561.9333333333333,14.5
2029,savr,2455.0,1997.2333333333333,1615.6,602.7,14.5
2029,tavi,2510.0,1072.6666666666667,941.5666666666667,643.3,14.5
2030,savr,2521.0,2025.0666666666666,1709.6666666666667,615.6333333333333,14.5
2030,tavi,2620.0,1204.4333333333334,1104.1666666666667,730.9,14.5
2031,savr,2564.0,2056.1,1804.7,619.0666666666667,14.5
2031,tavi,2782.0,1314.9,1268.3666666666666,812.9333333333333,14.5
2032,savr,2607.0,2095.9333333333334,1858.7,628.2,14.5
2032,tavi,2944.0,1408.2,1437.4333333333334,895.3666666666667,14.5
2033,savr,2651.0,2146.633333333333,1945.7333333333333,633.8333333333334,14.5
2033,tavi,3106.0,1505.5,1640.2,988.6666666666666,14.5
2034,savr,2694.0,2188.0,2002.9,659.4666666666667,14.5
2034,tavi,3267.0,1627.4,1804.3333333333333,1079.0333333333333,14.5
2035,savr,2737.0,2234.7,2041.4,656.8333333333334,14.5
2035,tavi,3429.0,1760.0333333333333,2003.7333333333333,1192.9666666666667,14.5
