year,viv_type,mean,sd
2015,tavi_in_savr,10.941441441441441,13.410375995406849
2015,tavi_in_tavi,1.2476190476190476,0.6618876325292973
2016,tavi_in_savr,15.32905982905983,18.528444944831673
2016,tavi_in_tavi,1.385135135135135,0.8533539164873711
2017,tavi_in_savr,18.1640625,23.766107798753264
2017,tavi_in_tavi,1.5692307692307692,0.901932017392014
2018,tavi_in_savr,21.512544802867385,30.207656974740054
2018,tavi_in_tavi,1.914179104477612,1.1168208615150867
2019,tavi_in_savr,26.273037542662117,38.47478078998797
2019,tavi_in_tavi,2.40251572327044,1.4629795311571543
2020,tavi_in_savr,30.435643564356436,44.86597019591659
2020,tavi_in_tavi,2.9747191011235956,2.1221650331479434
2021,tavi_in_savr,34.303405572755416,53.35415094581362
2021,tavi_in_tavi,3.8241469816272966,2.633397769027402
2022,tavi_in_savr,38.576219512195124,61.64364628206714
2022,tavi_in_tavi,5.103641456582633,3.6739155191528328
2023,tavi_in_savr,45.63722397476341,72.28519642810025
2023,tavi_in_tavi,6.0,5.171605290946614
2024,tavi_in_savr,46.27963525835866,75.1711517373859
2024,tavi_in_tavi,7.608355091383812,6.679901334762846
2025,tavi_in_savr,48.91793313069909,81.20650400845982
2025,tavi_in_tavi,9.797368421052632,9.439908177913775
2026,tavi_in_savr,50.134328358208954,84.32601681242117
2026,tavi_in_tavi,11.704301075268818,13.550889719079375
2027,tavi_in_savr,52.65,86.60577637529381
2027,tavi_in_tavi,14.561452513966481,21.782741095853844
2028,tavi_in_savr,51.63302752293578,87.30199267050878
2028,tavi_in_tavi,18.628318584070797,34.047268228034035
2029,tavi_in_savr,51.466453674121404,83.89760047001856
2029,tavi_in_tavi,22.181268882175228,44.90168127604313
2030,tavi_in_savr,50.22112211221122,79.69607385649981
2030,tavi_in_tavi,27.58116883116883,57.654338137916746
2031,tavi_in_savr,49.44368600682594,75.81010705422003
2031,tavi_in_tavi,35.96992481203007,72.55815518963136
2032,tavi_in_savr,53.91093117408907,71.79425324302
2032,tavi_in_tavi,48.442477876106196,91.67158174004489
2033,tavi_in_savr,55.61682242990654,63.84608029627481
2033,tavi_in_tavi,63.1958762886598,114.7699333426974
2034,tavi_in_savr,58.92934782608695,58.67554957224629
2034,tavi_in_tavi,80.41666666666667,134.8296515242093
2035,tavi_in_savr,57.99393939393939,52.879118587182234
2035,tavi_in_tavi,96.7516339869281,157.3136023598853
