year,viv_type,mean,sd
2025,tavi_in_savr,38.551162790697674,53.146680398115215
2025,tavi_in_tavi,20.39622641509434,14.865794108275441
2026,tavi_in_savr,39.414519906323186,52.97832912382697
2026,tavi_in_tavi,25.747899159663866,18.5424547230437
2027,tavi_in_savr,40.419953596287705,53.81365324289628
2027,tavi_in_tavi,31.189075630252102,21.392324407712096
2028,tavi_in_savr,40.694252873563215,53.79493268480439
2028,tavi_in_tavi,35.26778242677824,23.45778687095993
2029,tavi_in_savr,42.54352941176471,54.97708452091233
2029,tavi_in_tavi,39.30549898167006,27.306132044844965
2030,tavi_in_savr,43.05128205128205,55.9585726228611
2030,tavi_in_tavi,45.39751552795031,31.435690694117934
2031,tavi_in_savr,43.19069767441861,55.78902906558672
2031,tavi_in_tavi,50.284536082474226,35.91981238161195
2032,tavi_in_savr,42.734693877551024,56.6620355341386
2032,tavi_in_tavi,55.04303278688525,40.903354222808424
2033,tavi_in_savr,42.92325056433408,56.66667224441609
2033,tavi_in_tavi,60.40733197556008,46.786761898955625
2034,tavi_in_savr,45.90255220417633,58.827218569586464
2034,tavi_in_tavi,66.47022587268994,52.21621947917954
2035,tavi_in_savr,45.194954128440365,58.700142530502774
2035,tavi_in_tavi,73.63991769547324,59.2505771966615
