year,viv_type,mean,sd
2025,tavi_in_savr,552.5666666666667,28.498860634615976
2025,tavi_in_tavi,324.3,19.187190410846213
2026,tavi_in_savr,561.0,24.76092583640325
2026,tavi_in_tavi,408.53333333333336,18.140701680785792
2027,tavi_in_savr,580.7,23.163809465748873
2027,tavi_in_tavi,494.8666666666667,19.432878881143562
2028,tavi_in_savr,590.0666666666667,27.924693476332447
2028,tavi_in_tavi,561.9333333333333,21.42337320638911
2029,tavi_in_savr,602.7,24.638279720512276
2029,tavi_in_tavi,643.3,20.925401162059053
2030,tavi_in_savr,615.6333333333333,24.67231218402011
2030,tavi_in_tavi,730.9,28.494827116755655
2031,tavi_in_savr,619.0666666666667,24.030057806025336
2031,tavi_in_tavi,812.9333333333333,27.406182707095724
2032,tavi_in_savr,628.2,25.743295076180697
2032,tavi_in_tavi,895.3666666666667,23.34964126333502
2033,tavi_in_savr,633.8333333333334,21.333288433860794
2033,tavi_in_tavi,988.6666666666666,24.229268896612776
2034,tavi_in_savr,659.4666666666667,24.706181459279584
2034,tavi_in_tavi,1079.0333333333333,30.491924689405387
2035,tavi_in_savr,656.8333333333334,24.282934739034946
2035,tavi_in_tavi,1192.9666666666667,39.72099534584158
