year,viv_type,mean,sd
2022,tavi_in_savr,4.064471879286694,3.876877393789314
2022,tavi_in_tavi,2.061320754716981,1.2873372357648856
2023,tavi_in_savr,4.215144230769231,4.375361657074225
2023,tavi_in_tavi,2.1378122308354865,1.3746316255970752
2024,tavi_in_savr,4.3873390557939915,4.619480839148871
2024,tavi_in_tavi,2.2091917591125196,1.3723141529882676
2025,tavi_in_savr,4.617,4.8445619802806545
2025,tavi_in_tavi,2.4493865030674846,1.5623789615012957
2026,tavi_in_savr,5.214883720930232,6.095252744171535
2026,tavi_in_tavi,2.4756606397774688,1.5219681344760858
2027,tavi_in_savr,5.746891651865009,7.020279457608286
2027,tavi_in_tavi,2.5478615071283097,1.6047813586490711
2028,tavi_in_savr,6.421052631578948,7.931106711921919
2028,tavi_in_tavi,2.6412525527569777,1.8635211929523041
2029,tavi_in_savr,6.972972972972973,8.92963388936228
2029,tavi_in_tavi,2.786986301369863,2.279441861948993
2030,tavi_in_savr,7.739858906525574,9.711198546455103
2030,tavi_in_tavi,2.988497483824587,2.72238468778808
2031,tavi_in_savr,8.06431718061674,10.285359916494402
2031,tavi_in_tavi,3.1992592592592595,3.1202011942194754
2032,tavi_in_savr,8.492471213463242,11.09773577656333
2032,tavi_in_tavi,3.2154907975460123,3.227192489289056
2033,tavi_in_savr,8.53770197486535,11.419270786628319
2033,tavi_in_tavi,3.405259087393658,3.5861407888041965
2034,tavi_in_savr,9.108356290174472,12.286904717409726
2034,tavi_in_tavi,3.55700325732899,3.9403674107489928
2035,tavi_in_savr,8.885662431941924,12.366548057913624
2035,tavi_in_tavi,3.6200331125827816,4.172998302067714
2036,tavi_in_savr,9.091157702825889,13.524811082160667
2036,tavi_in_tavi,3.592295345104334,4.313319804884308
2037,tavi_in_savr,9.314730100640439,14.017510401057468
2037,tavi_in_tavi,3.723543888433142,4.527586877285127
2038,tavi_in_savr,9.300369685767098,14.580960931805668
2038,tavi_in_tavi,3.7466996699669965,4.59519341009727
2039,tavi_in_savr,9.026605504587156,15.025116053919927
2039,tavi_in_tavi,3.8555286521388217,4.849857152663172
2040,tavi_in_savr,9.539906103286384,15.793383798150618
2040,tavi_in_tavi,4.036824877250409,5.084168139225391
2041,tavi_in_savr,9.496275605214153,16.353517797827447
2041,tavi_in_tavi,4.049180327868853,5.102994038379599
2042,tavi_in_savr,9.591328413284133,16.579085448800786
2042,tavi_in_tavi,4.068094873756695,5.149000375504864
2043,tavi_in_savr,9.931417979610751,17.691830261621362
2043,tavi_in_tavi,4.151718983557549,5.236529611129941
2044,tavi_in_savr,10.007421150278294,17.697760184120227
2044,tavi_in_tavi,4.231222385861561,5.362702890561698
2045,tavi_in_savr,10.492122335495829,18.64843383377147
2045,tavi_in_tavi,4.244039270687237,5.504133970077583
2046,tavi_in_savr,10.460775473399458,18.745144828268344
2046,tavi_in_tavi,4.383647798742138,5.492421820425839
2047,tavi_in_savr,10.902702702702703,19.69307989509604
2047,tavi_in_tavi,4.512785072563926,5.628267514229153
2048,tavi_in_savr,11.240143369175627,19.77745333978137
2048,tavi_in_tavi,4.498997995991984,5.626180713692401
2049,tavi_in_savr,11.380492091388401,20.20480552147056
2049,tavi_in_tavi,4.534326424870466,5.706483487313341
2050,tavi_in_savr,11.863321799307958,20.706658795660513
2050,tavi_in_tavi,4.792105263157895,5.8041496848059175
