run,year,viv_type,count
0,2025,tavi_in_savr,313
0,2025,tavi_in_tavi,39
0,2026,tavi_in_savr,259
0,2026,tavi_in_tavi,46
0,2027,tavi_in_savr,275
0,2027,tavi_in_tavi,74
0,2028,tavi_in_savr,275
0,2028,tavi_in_tavi,87
0,2029,tavi_in_savr,246
0,2029,tavi_in_tavi,142
0,2030,tavi_in_savr,253
0,2030,tavi_in_tavi,187
0,2031,tavi_in_savr,242
0,2031,tavi_in_tavi,206
0,2032,tavi_in_savr,246
0,2032,tavi_in_tavi,288
0,2033,tavi_in_savr,230
0,2033,tavi_in_tavi,323
0,2034,tavi_in_savr,267
0,2034,tavi_in_tavi,370
0,2035,tavi_in_savr,297
0,2035,tavi_in_tavi,449
1,2025,tavi_in_savr,293
1,2025,tavi_in_tavi,41
1,2026,tavi_in_savr,303
1,2026,tavi_in_tavi,52
1,2027,tavi_in_savr,298
1,2027,tavi_in_tavi,91
1,2028,tavi_in_savr,316
1,2028,tavi_in_tavi,81
1,2029,tavi_in_savr,269
1,2029,tavi_in_tavi,108
1,2030,tavi_in_savr,256
1,2030,tavi_in_tavi,167
1,2031,tavi_in_savr,237
1,2031,tavi_in_tavi,219
1,2032,tavi_in_savr,249
1,2032,tavi_in_tavi,272
1,2033,tavi_in_savr,245
1,2033,tavi_in_tavi,268
1,2034,tavi_in_savr,258
1,2034,tavi_in_tavi,409
1,2035,tavi_in_savr,272
1,2035,tavi_in_tavi,445
2,2025,tavi_in_savr,314
2,2025,tavi_in_tavi,32
2,2026,tavi_in_savr,283
2,2026,tavi_in_tavi,44
2,2027,tavi_in_savr,302
2,2027,tavi_in_tavi,66
2,2028,tavi_in_savr,314
2,2028,tavi_in_tavi,107
2,2029,tavi_in_savr,280
2,2029,tavi_in_tavi,136
2,2030,tavi_in_savr,264
2,2030,tavi_in_tavi,192
2,2031,tavi_in_savr,233
2,2031,tavi_in_tavi,203
2,2032,tavi_in_savr,215
2,2032,tavi_in_tavi,239
2,2033,tavi_in_savr,229
2,2033,tavi_in_tavi,326
2,2034,tavi_in_savr,256
2,2034,tavi_in_tavi,384
2,2035,tavi_in_savr,302
2,2035,tavi_in_tavi,428
3,2025,tavi_in_savr,315
3,2025,tavi_in_tavi,42
3,2026,tavi_in_savr,330
3,2026,tavi_in_tavi,56
3,2027,tavi_in_savr,288
3,2027,tavi_in_tavi,72
3,2028,tavi_in_savr,247
3,2028,tavi_in_tavi,129
3,2029,tavi_in_savr,247
3,2029,tavi_in_tavi,130
3,2030,tavi_in_savr,259
3,2030,tavi_in_tavi,183
3,2031,tavi_in_savr,223
3,2031,tavi_in_tavi,202
3,2032,tavi_in_savr,213
3,2032,tavi_in_tavi,293
3,2033,tavi_in_savr,272
3,2033,tavi_in_tavi,317
3,2034,tavi_in_savr,288
3,2034,tavi_in_tavi,411
3,2035,tavi_in_savr,288
3,2035,tavi_in_tavi,432
4,2025,tavi_in_savr,340
4,2025,tavi_in_tavi,40
4,2026,tavi_in_savr,289
4,2026,tavi_in_tavi,72
4,2027,tavi_in_savr,318
4,2027,tavi_in_tavi,70
4,2028,tavi_in_savr,277
4,2028,tavi_in_tavi,87
4,2029,tavi_in_savr,290
4,2029,tavi_in_tavi,110
4,2030,tavi_in_savr,263
4,2030,tavi_in_tavi,163
4,2031,tavi_in_savr,242
4,2031,tavi_in_tavi,227
4,2032,tavi_in_savr,230
4,2032,tavi_in_tavi,248
4,2033,tavi_in_savr,246
4,2033,tavi_in_tavi,306
4,2034,tavi_in_savr,263
4,2034,tavi_in_tavi,346
4,2035,tavi_in_savr,306
4,2035,tavi_in_tavi,423
5,2025,tavi_in_savr,302
5,2025,tavi_in_tavi,27
5,2026,tavi_in_savr,306
5,2026,tavi_in_tavi,54
5,2027,tavi_in_savr,282
5,2027,tavi_in_tavi,71
5,2028,tavi_in_savr,296
5,2028,tavi_in_tavi,76
5,2029,tavi_in_savr,270
5,2029,tavi_in_tavi,135
5,2030,tavi_in_savr,232
5,2030,tavi_in_tavi,156
5,2031,tavi_in_savr,224
5,2031,tavi_in_tavi,214
5,2032,tavi_in_savr,229
5,2032,tavi_in_tavi,239
5,2033,tavi_in_savr,237
5,2033,tavi_in_tavi,302
5,2034,tavi_in_savr,282
5,2034,tavi_in_tavi,383
5,2035,tavi_in_savr,306
5,2035,tavi_in_tavi,439
6,2025,tavi_in_savr,327
6,2025,tavi_in_tavi,35
6,2026,tavi_in_savr,283
6,2026,tavi_in_tavi,63
6,2027,tavi_in_savr,320
6,2027,tavi_in_tavi,87
6,2028,tavi_in_savr,298
6,2028,tavi_in_tavi,125
6,2029,tavi_in_savr,237
6,2029,tavi_in_tavi,127
6,2030,tavi_in_savr,228
6,2030,tavi_in_tavi,182
6,2031,tavi_in_savr,234
6,2031,tavi_in_tavi,177
6,2032,tavi_in_savr,247
6,2032,tavi_in_tavi,264
6,2033,tavi_in_savr,236
6,2033,tavi_in_tavi,320
6,2034,tavi_in_savr,263
6,2034,tavi_in_tavi,371
6,2035,tavi_in_savr,301
6,2035,tavi_in_tavi,462
7,2025,tavi_in_savr,338
7,2025,tavi_in_tavi,32
7,2026,tavi_in_savr,306
7,2026,tavi_in_tavi,64
7,2027,tavi_in_savr,311
7,2027,tavi_in_tavi,69
7,2028,tavi_in_savr,280
7,2028,tavi_in_tavi,92
7,2029,tavi_in_savr,258
7,2029,tavi_in_tavi,123
7,2030,tavi_in_savr,261
7,2030,tavi_in_tavi,149
7,2031,tavi_in_savr,231
7,2031,tavi_in_tavi,219
7,2032,tavi_in_savr,216
7,2032,tavi_in_tavi,242
7,2033,tavi_in_savr,247
7,2033,tavi_in_tavi,305
7,2034,tavi_in_savr,274
7,2034,tavi_in_tavi,371
7,2035,tavi_in_savr,262
7,2035,tavi_in_tavi,414
8,2025,tavi_in_savr,292
8,2025,tavi_in_tavi,25
8,2026,tavi_in_savr,275
8,2026,tavi_in_tavi,45
8,2027,tavi_in_savr,328
8,2027,tavi_in_tavi,68
8,2028,tavi_in_savr,293
8,2028,tavi_in_tavi,89
8,2029,tavi_in_savr,230
8,2029,tavi_in_tavi,134
8,2030,tavi_in_savr,256
8,2030,tavi_in_tavi,171
8,2031,tavi_in_savr,227
8,2031,tavi_in_tavi,223
8,2032,tavi_in_savr,233
8,2032,tavi_in_tavi,257
8,2033,tavi_in_savr,238
8,2033,tavi_in_tavi,290
8,2034,tavi_in_savr,284
8,2034,tavi_in_tavi,396
8,2035,tavi_in_savr,307
8,2035,tavi_in_tavi,438
9,2025,tavi_in_savr,296
9,2025,tavi_in_tavi,33
9,2026,tavi_in_savr,305
9,2026,tavi_in_tavi,54
9,2027,tavi_in_savr,294
9,2027,tavi_in_tavi,71
9,2028,tavi_in_savr,291
9,2028,tavi_in_tavi,108
9,2029,tavi_in_savr,259
9,2029,tavi_in_tavi,122
9,2030,tavi_in_savr,259
9,2030,tavi_in_tavi,173
9,2031,tavi_in_savr,238
9,2031,tavi_in_tavi,212
9,2032,tavi_in_savr,238
9,2032,tavi_in_tavi,267
9,2033,tavi_in_savr,221
9,2033,tavi_in_tavi,319
9,2034,tavi_in_savr,234
9,2034,tavi_in_tavi,369
9,2035,tavi_in_savr,325
9,2035,tavi_in_tavi,432
10,2025,tavi_in_savr,305
10,2025,tavi_in_tavi,40
10,2026,tavi_in_savr,291
10,2026,tavi_in_tavi,56
10,2027,tavi_in_savr,311
10,2027,tavi_in_tavi,84
10,2028,tavi_in_savr,281
10,2028,tavi_in_tavi,106
10,2029,tavi_in_savr,277
10,2029,tavi_in_tavi,132
10,2030,tavi_in_savr,248
10,2030,tavi_in_tavi,143
10,2031,tavi_in_savr,265
10,2031,tavi_in_tavi,235
10,2032,tavi_in_savr,242
10,2032,tavi_in_tavi,262
10,2033,tavi_in_savr,236
10,2033,tavi_in_tavi,302
10,2034,tavi_in_savr,271
10,2034,tavi_in_tavi,369
10,2035,tavi_in_savr,292
10,2035,tavi_in_tavi,438
11,2025,tavi_in_savr,319
11,2025,tavi_in_tavi,30
11,2026,tavi_in_savr,297
11,2026,tavi_in_tavi,55
11,2027,tavi_in_savr,325
11,2027,tavi_in_tavi,85
11,2028,tavi_in_savr,271
11,2028,tavi_in_tavi,93
11,2029,tavi_in_savr,295
11,2029,tavi_in_tavi,121
11,2030,tavi_in_savr,229
11,2030,tavi_in_tavi,167
11,2031,tavi_in_savr,226
11,2031,tavi_in_tavi,212
11,2032,tavi_in_savr,259
11,2032,tavi_in_tavi,249
11,2033,tavi_in_savr,267
11,2033,tavi_in_tavi,310
11,2034,tavi_in_savr,259
