run,year,viv_type,count
0,2025,tavi_in_savr,469
0,2025,tavi_in_tavi,198
0,2026,tavi_in_savr,423
0,2026,tavi_in_tavi,193
0,2027,tavi_in_savr,416
0,2027,tavi_in_tavi,243
0,2028,tavi_in_savr,408
0,2028,tavi_in_tavi,300
0,2029,tavi_in_savr,353
0,2029,tavi_in_tavi,370
0,2030,tavi_in_savr,350
0,2030,tavi_in_tavi,428
0,2031,tavi_in_savr,328
0,2031,tavi_in_tavi,484
0,2032,tavi_in_savr,331
0,2032,tavi_in_tavi,561
0,2033,tavi_in_savr,304
0,2033,tavi_in_tavi,610
0,2034,tavi_in_savr,348
0,2034,tavi_in_tavi,632
0,2035,tavi_in_savr,363
0,2035,tavi_in_tavi,714
1,2025,tavi_in_savr,439
1,2025,tavi_in_tavi,148
1,2026,tavi_in_savr,479
1,2026,tavi_in_tavi,216
1,2027,tavi_in_savr,445
1,2027,tavi_in_tavi,288
1,2028,tavi_in_savr,426
1,2028,tavi_in_tavi,298
1,2029,tavi_in_savr,391
1,2029,tavi_in_tavi,311
1,2030,tavi_in_savr,337
1,2030,tavi_in_tavi,442
1,2031,tavi_in_savr,310
1,2031,tavi_in_tavi,461
1,2032,tavi_in_savr,324
1,2032,tavi_in_tavi,503
1,2033,tavi_in_savr,323
1,2033,tavi_in_tavi,551
1,2034,tavi_in_savr,322
1,2034,tavi_in_tavi,698
1,2035,tavi_in_savr,347
1,2035,tavi_in_tavi,739
2,2025,tavi_in_savr,492
2,2025,tavi_in_tavi,151
2,2026,tavi_in_savr,449
2,2026,tavi_in_tavi,201
2,2027,tavi_in_savr,451
2,2027,tavi_in_tavi,234
2,2028,tavi_in_savr,453
2,2028,tavi_in_tavi,318
2,2029,tavi_in_savr,378
2,2029,tavi_in_tavi,352
2,2030,tavi_in_savr,356
2,2030,tavi_in_tavi,440
2,2031,tavi_in_savr,301
2,2031,tavi_in_tavi,467
2,2032,tavi_in_savr,287
2,2032,tavi_in_tavi,499
2,2033,tavi_in_savr,299
2,2033,tavi_in_tavi,590
2,2034,tavi_in_savr,322
2,2034,tavi_in_tavi,647
2,2035,tavi_in_savr,374
2,2035,tavi_in_tavi,710
3,2025,tavi_in_savr,505
3,2025,tavi_in_tavi,176
3,2026,tavi_in_savr,483
3,2026,tavi_in_tavi,215
3,2027,tavi_in_savr,436
3,2027,tavi_in_tavi,256
3,2028,tavi_in_savr,387
3,2028,tavi_in_tavi,345
3,2029,tavi_in_savr,348
3,2029,tavi_in_tavi,358
3,2030,tavi_in_savr,354
3,2030,tavi_in_tavi,417
3,2031,tavi_in_savr,301
3,2031,tavi_in_tavi,472
3,2032,tavi_in_savr,286
3,2032,tavi_in_tavi,576
3,2033,tavi_in_savr,334
3,2033,tavi_in_tavi,615
3,2034,tavi_in_savr,362
3,2034,tavi_in_tavi,672
3,2035,tavi_in_savr,357
3,2035,tavi_in_tavi,704
4,2025,tavi_in_savr,519
4,2025,tavi_in_tavi,174
4,2026,tavi_in_savr,430
4,2026,tavi_in_tavi,231
4,2027,tavi_in_savr,459
4,2027,tavi_in_tavi,239
4,2028,tavi_in_savr,422
4,2028,tavi_in_tavi,282
4,2029,tavi_in_savr,391
4,2029,tavi_in_tavi,336
4,2030,tavi_in_savr,351
4,2030,tavi_in_tavi,417
4,2031,tavi_in_savr,322
4,2031,tavi_in_tavi,501
4,2032,tavi_in_savr,304
4,2032,tavi_in_tavi,508
4,2033,tavi_in_savr,311
4,2033,tavi_in_tavi,597
4,2034,tavi_in_savr,328
4,2034,tavi_in_tavi,634
4,2035,tavi_in_savr,382
4,2035,tavi_in_tavi,708
5,2025,tavi_in_savr,471
5,2025,tavi_in_tavi,154
5,2026,tavi_in_savr,484
5,2026,tavi_in_tavi,232
5,2027,tavi_in_savr,433
5,2027,tavi_in_tavi,242
5,2028,tavi_in_savr,457
5,2028,tavi_in_tavi,294
5,2029,tavi_in_savr,389
5,2029,tavi_in_tavi,373
5,2030,tavi_in_savr,334
5,2030,tavi_in_tavi,394
5,2031,tavi_in_savr,317
5,2031,tavi_in_tavi,484
5,2032,tavi_in_savr,296
5,2032,tavi_in_tavi,501
5,2033,tavi_in_savr,313
5,2033,tavi_in_tavi,585
5,2034,tavi_in_savr,346
5,2034,tavi_in_tavi,666
5,2035,tavi_in_savr,383
5,2035,tavi_in_tavi,708
6,2025,tavi_in_savr,496
6,2025,tavi_in_tavi,182
6,2026,tavi_in_savr,421
6,2026,tavi_in_tavi,198
6,2027,tavi_in_savr,459
6,2027,tavi_in_tavi,240
6,2028,tavi_in_savr,435
6,2028,tavi_in_tavi,322
6,2029,tavi_in_savr,362
6,2029,tavi_in_tavi,360
6,2030,tavi_in_savr,330
6,2030,tavi_in_tavi,412
6,2031,tavi_in_savr,321
6,2031,tavi_in_tavi,436
6,2032,tavi_in_savr,324
6,2032,tavi_in_tavi,516
6,2033,tavi_in_savr,292
6,2033,tavi_in_tavi,596
6,2034,tavi_in_savr,336
6,2034,tavi_in_tavi,685
6,2035,tavi_in_savr,389
6,2035,tavi_in_tavi,768
7,2025,tavi_in_savr,481
7,2025,tavi_in_tavi,152
7,2026,tavi_in_savr,455
7,2026,tavi_in_tavi,208
7,2027,tavi_in_savr,475
7,2027,tavi_in_tavi,265
7,2028,tavi_in_savr,417
7,2028,tavi_in_tavi,284
7,2029,tavi_in_savr,365
7,2029,tavi_in_tavi,360
7,2030,tavi_in_savr,350
7,2030,tavi_in_tavi,405
7,2031,tavi_in_savr,318
