year,viv_type,mean,sd
2025,tavi_in_savr,38.74035087719298,53.70264982724782
2025,tavi_in_tavi,9.30225988700565,6.553907683710665
2026,tavi_in_savr,39.68384879725086,54.30351846381109
2026,tavi_in_tavi,11.629213483146067,7.913450161854545
2027,tavi_in_savr,41.41754385964912,54.86549854476719
2027,tavi_in_tavi,14.227272727272727,9.215961964654309
2028,tavi_in_savr,42.88235294117647,57.42501148841371
2028,tavi_in_tavi,16.062322946175637,10.508739449423226
2029,tavi_in_savr,41.99333333333333,56.740328148064656
2029,tavi_in_tavi,18.64589235127479,12.135449637686827
2030,tavi_in_savr,44.326530612244895,59.03069870234855
2030,tavi_in_tavi,20.717086834733895,13.66250772487709
2031,tavi_in_savr,46.144827586206894,60.60838948749379
2031,tavi_in_tavi,23.257062146892654,16.00385995796641
2032,tavi_in_savr,47.259515570934255,61.80995560801282
2032,tavi_in_tavi,25.24788732394366,18.395235958692368
2033,tavi_in_savr,47.20205479452055,61.69632644488841
2033,tavi_in_tavi,28.166197183098593,21.09095144067411
2034,tavi_in_savr,49.40344827586207,63.89312542016961
2034,tavi_in_tavi,31.16809116809117,23.252470383109372
2035,tavi_in_savr,48.09121621621622,63.23608005631504
2035,tavi_in_tavi,33.63559322033898,26.907774055179654
