year,age,population
2040,19,264800
2040,20,406200
2040,21,406200
2040,22,406200
2040,23,406200
2040,24,406200
2040,25,521800
2040,26,521800
2040,27,521800
2040,28,521800
2040,29,521800
2040,30,507000
2040,31,507000
2040,32,507000
2040,33,507000
2040,34,507000
2040,35,529400
2040,36,529400
2040,37,529400
2040,38,529400
2040,39,529400
2040,40,656400
2040,41,656400
2040,42,656400
2040,43,656400
2040,44,656400
2040,45,703600
2040,46,703600
2040,47,703600
2040,48,703600
2040,49,703600
2040,50,638600
2040,51,638600
2040,52,638600
2040,53,638600
2040,54,638600
2040,55,748000
2040,56,748000
2040,57,748000
2040,58,748000
2040,59,748000
2040,60,745000
2040,61,745000
2040,62,745000
2040,63,745000
2040,64,745000
2040,65,813200
2040,66,813200
2040,67,813200
2040,68,813200
2040,69,813200
2040,70,775200
2040,71,775200
2040,72,775200
2040,73,775200
2040,74,775200
2040,75,693800
2040,76,693800
2040,77,693800
2040,78,693800
2040,79,693800
2040,80,542600
2040,81,542600
2040,82,542600
2040,83,542600
2040,84,542600
2040,85,291400
2040,86,291400
2040,87,291400
2040,88,291400
2040,89,291400
2040,90,135400
2040,91,135400
2040,92,135400
2040,93,135400
2040,94,135400
2040,95,48800
2040,96,48800
2040,97,48800
2040,98,48800
2040,99,48800
2040,100,11400
2040,101,11400
2040,102,11400
2040,103,11400
2040,104,11400
2041,0,238400
2041,1,238400
2041,2,238400
2041,3,238400
2041,4,238400
2041,5,253000
2041,6,253000
2041,7,253000
2041,8,253000
2041,9,253000
2041,10,262200
2041,11,262200
2041,12,262200
2041,13,262200
2041,14,262200
2041,15,262200
2041,16,262200
2041,17,262200
2041,18,262200
2041,19,262200
2041,20,374600
2041,21,374600
2041,22,374600
2041,23,374600
2041,24,374600
2041,25,512000
2041,26,512000
2041,27,512000
2041,28,512000
2041,29,512000
2041,30,512200
2041,31,512200
2041,32,512200
2041,33,512200
2041,34,512200
2041,35,504800
2041,36,504800
2041,37,504800
2041,38,504800
2041,39,504800
2041,40,635200
2041,41,635200
2041,42,635200
2041,43,635200
2041,44,635200
2041,45,706400
2041,46,706400
2041,47,706400
2041,48,706400
2041,49,706400
2041,50,643600
2041,51,643600
2041,52,643600
2041,53,643600
2041,54,643600
2041,55,712600
2041,56,712600
2041,57,712600
2041,58,712600
2041,59,712600
2041,60,758400
2041,61,758400
2041,62,758400
2041,63,758400
2041,64,758400
2041,65,785200
2041,66,785200
2041,67,785200
2041,68,785200
2041,69,785200
2041,70,790400
2041,71,790400
2041,72,790400
2041,73,790400
2041,74,790400
2041,75,681200
2041,76,681200
2041,77,681200
2041,78,681200
2041,79,681200
2041,80,572800
2041,81,572800
2041,82,572800
2041,83,572800
2041,84,572800
2041,85,319000
2041,86,319000
2041,87,319000
2041,88,319000
2041,89,319000
2041,90,140800
2041,91,140800
2041,92,140800
2041,93,140800
2041,94,140800
2041,95,48600
2041,96,48600
2041,97,48600
2041,98,48600
2041,99,48600
2041,100,12400
2041,101,12400
2041,102,12400
2041,103,12400
2041,104,12400
2042,0,237600
2042,1,237600
2042,2,237600
2042,3,237600
2042,4,237600
2042,5,249600
2042,6,249600
2042,7,249600
2042,8,249600
2042,9,249600
2042,10,262600
2042,11,262600
2042,12,262600
2042,13,262600
2042,14,262600
2042,15,261800
2042,16,261800
2042,17,261800
2042,18,261800
2042,19,261800
2042,20,349400
2042,21,349400
2042,22,349400
2042,23,349400
2042,24,349400
2042,25,493400
2042,26,493400
2042,27,493400
2042,28,493400
2042,29,493400
2042,30,514800
2042,31,514800
2042,32,514800
2042,33,514800
2042,34,514800
2042,35,496200
2042,36,496200
2042,37,496200
2042,38,496200
2042,39,496200
2042,40,606000
2042,41,606000
2042,42,606000
2042,43,606000
2042,44,606000
2042,45,699400
2042,46,699400
2042,47,699400
2042,48,699400
2042,49,699400
2042,50,657000
2042,51,657000
2042,52,657000
2042,53,657000
2042,54,657000
2042,55,677600
2042,56,677600
2042,57,677600
2042,58,677600
2042,59,677600
2042,60,771600
2042,61,771600
2042,62,771600
2042,63,771600
2042,64,771600
2042,65,757800
2042,66,757800
2042,67,757800
2042,68,757800
2042,69,757800
2042,70,801800
2042,71,801800
2042,72,801800
2042,73,801800
2042,74,801800
2042,75,674800
2042,76,674800
2042,77,674800
2042,78,674800
2042,79,674800
2042,80,593800
2042,81,593800
2042,82,593800
2042,83,593800
2042,84,593800
2042,85,343200
2042,86,343200
2042,87,343200
2042,88,343200
2042,89,343200
2042,90,148000
2042,91,148000
2042,92,148000
2042,93,148000
2042,94,148000
2042,95,50000
2042,96,50000
2042,97,50000
2042,98,50000
2042,99,50000
2042,100,13400
2042,101,13400
2042,102,13400
2042,103,13400
2042,104,13400
2043,0,237200
2043,1,237200
2043,2,237200
2043,3,237200
2043,4,237200
2043,5,246400
2043,6,246400
2043,7,246400
2043,8,246400
2043,9,246400
2043,10,261800
2043,11,261800
2043,12,261800
2043,13,261800
2043,14,261800
2043,15,263800
2043,16,263800
2043,17,263800
2043,18,263800
2043,19,263800
2043,20,329600
2043,21,329600
2043,22,329600
2043,23,329600
2043,24,329600
2043,25,470600
2043,26,470600
2043,27,470600
2043,28,470600
2043,29,470600
2043,30,512200
2043,31,512200
2043,32,512200
2043,33,512200
2043,34,512200
2043,35,496000
2043,36,496000
2043,37,496000
2043,38,496000
2043,39,496000
2043,40,575000
2043,41,575000
2043,42,575000
2043,43,575000
2043,44,575000
2043,45,685200
2043,46,685200
2043,47,685200
2043,48,685200
2043,49,685200
2043,50,673600
2043,51,673600
2043,52,673600
2043,53,673600
2043,54,673600
2043,55,649200
2043,56,649200
2043,57,649200
2043,58,649200
2043,59,649200
2043,60,777400
2043,61,777400
2043,62,777400
2043,63,777400
2043,64,777400
2043,65,735800
2043,66,735800
2043,67,735800
2043,68,735800
2043,69,735800
2043,70,800600
2043,71,800600
2043,72,800600
2043,73,800600
2043,74,800600
2043,75,682800
2043,76,682800
2043,77,682800
2043,78,682800
2043,79,682800
2043,80,603600
2043,81,603600
2043,82,603600
2043,83,603600
2043,84,603600
2043,85,366800
2043,86,366800
2043,87,366800
2043,88,366800
2043,89,366800
2043,90,156600
2043,91,156600
2043,92,156600
2043,93,156600
2043,94,156600
2043,95,53200
2043,96,53200
2043,97,53200
2043,98,53200
2043,99,53200
2043,100,14400
2043,101,14400
2043,102,14400
2043,103,14400
2043,104,14400
2044,0,237200
2044,1,237200
2044,2,237200
2044,3,237200
2044,4,237200
2044,5,243400
2044,6,243400
2044,7,243400
2044,8,243400
2044,9,243400
2044,10,260000
2044,11,260000
2044,12,260000
2044,13,260000
2044,14,260000
2044,15,267200
2044,16,267200
2044,17,267200
2044,18,267200
2044,19,267200
2044,20,314600
2044,21,314600
2044,22,314600
2044,23,314600
2044,24,314600
2044,25,445600
2044,26,445600
2044,27,445600
2044,28,445600
2044,29,445600
2044,30,508800
2044,31,508800
2044,32,508800
2044,33,508800
2044,34,508800
2044,35,493400
2044,36,493400
2044,37,493400
2044,38,493400
2044,39,493400
2044,40,548400
2044,41,548400
2044,42,548400
2044,43,548400
2044,44,548400
2044,45,667800
2044,46,667800
2044,47,667800
2044,48,667800
2044,49,667800
2044,50,688000
2044,51,688000
2044,52,688000
2044,53,688000
2044,54,688000
2044,55,634400
2044,56,634400
2044,57,634400
2044,58,634400
2044,59,634400
2044,60,765400
2044,61,765400
2044,62,765400
2044,63,765400
2044,64,765400
2044,65,721200
2044,66,721200
2044,67,721200
2044,68,721200
2044,69,721200
2044,70,792000
2044,71,792000
2044,72,792000
2044,73,792000
2044,74,792000
2044,75,700400
2044,76,700400
2044,77,700400
2044,78,700400
2044,79,700400
2044,80,604400
2044,81,604400
2044,82,604400
2044,83,604400
2044,84,604400
2044,85,391600
2044,86,391600
2044,87,391600
2044,88,391600
2044,89,391600
2044,90,166000
2044,91,166000
2044,92,166000
2044,93,166000
2044,94,166000
2044,95,56600
2044,96,56600
2044,97,56600
2044,98,56600
2044,99,56600
2044,100,14600
2044,101,14600
2044,102,14600
2044,103,14600
2044,104,14600
2045,0,237200
2045,1,237200
2045,2,237200
2045,3,237200
2045,4,237200
2045,5,241200
2045,6,241200
2045,7,241200
2045,8,241200
2045,9,241200
2045,10,257200
2045,11,257200
2045,12,257200
2045,13,257200
2045,14,257200
2045,15,269200
2045,16,269200
2045,17,269200
2045,18,269200
2045,19,269200
2045,20,306600
2045,21,306600
2045,22,306600
2045,23,306600
2045,24,306600
2045,25,415600
2045,26,415600
2045,27,415600
2045,28,415600
2045,29,415600
2045,30,505200
2045,31,505200
2045,32,505200
2045,33,505200
2045,34,505200
2045,35,493400
2045,36,493400
2045,37,493400
2045,38,493400
2045,39,493400
2045,40,520800
2045,41,520800
2045,42,520800
2045,43,520800
2045,44,520800
2045,45,650000
2045,46,650000
2045,47,650000
2045,48,650000
2045,49,650000
2045,50,697600
2045,51,697600
2045,52,697600
2045,53,697600
2045,54,697600
2045,55,631400
2045,56,631400
2045,57,631400
2045,58,631400
2045,59,631400
2045,60,735600
2045,61,735600
2045,62,735600
2045,63,735600
2045,64,735600
2045,65,723800
2045,66,723800
2045,67,723800
2045,68,723800
2045,69,723800
2045,70,775400
2045,71,775400
2045,72,775400
2045,73,775400
2045,74,775400
2045,75,716400
2045,76,716400
2045,77,716400
2045,78,716400
2045,79,716400
2045,80,597000
2045,81,597000
2045,82,597000
2045,83,597000
2045,84,597000
2045,85,416600
2045,86,416600
2045,87,416600
2045,88,416600
2045,89,416600
2045,90,181800
2045,91,181800
2045,92,181800
2045,93,181800
2045,94,181800
2045,95,59800
2045,96,59800
2045,97,59800
2045,98,59800
2045,99,59800
2045,100,14600
2045,101,14600
2045,102,14600
2045,103,14600
2045,104,14600
2046,0,236800
2046,1,236800
2046,2,236800
2046,3,236800
2046,4,236800
2046,5,239800
2046,6,239800
2046,7,239800
2046,8,239800
2046,9,239800
2046,10,254000
2046,11,254000
2046,12,254000
2046,13,254000
2046,14,254000
2046,15,270600
2046,16,270600
2046,17,270600
2046,18,270600
2046,19,270600
2046,20,303800
2046,21,303800
2046,22,303800
2046,23,303800
2046,24,303800
2046,25,384200
2046,26,384200
2046,27,384200
2046,28,384200
2046,29,384200
2046,30,495600
2046,31,495600
2046,32,495600
2046,33,495600
2046,34,495600
2046,35,499000
2046,36,499000
2046,37,499000
2046,38,499000
2046,39,499000
2046,40,496400
2046,41,496400
2046,42,496400
2046,43,496400
2046,44,496400
2046,45,629000
2046,46,629000
2046,47,629000
2046,48,629000
2046,49,629000
2046,50,700200
2046,51,700200
2046,52,700200
2046,53,700200
2046,54,700200
2046,55,636600
2046,56,636600
2046,57,636600
2046,58,636600
2046,59,636600
2046,60,701000
2046,61,701000
2046,62,701000
2046,63,701000
2046,64,701000
2046,65,737200
2046,66,737200
2046,67,737200
2046,68,737200
2046,69,737200
2046,70,749200
2046,71,749200
2046,72,749200
2046,73,749200
2046,74,749200
2046,75,731400
2046,76,731400
2046,77,731400
2046,78,731400
2046,79,731400
2046,80,587600
2046,81,587600
2046,82,587600
2046,83,587600
2046,84,587600
2046,85,441400
2046,86,441400
2046,87,441400
2046,88,441400
2046,89,441400
2046,90,200000
2046,91,200000
2046,92,200000
2046,93,200000
2046,94,200000
2046,95,62200
2046,96,62200
2046,97,62200
2046,98,62200
2046,99,62200
2046,100,14600
2046,101,14600
2046,102,14600
2046,103,14600
2046,104,14600
2047,0,235600
2047,1,235600
2047,2,235600
2047,3,235600
2047,4,235600
2047,5,239000
2047,6,239000
2047,7,239000
2047,8,239000
2047,9,239000
2047,10,250600
2047,11,250600
2047,12,250600
2047,13,250600
2047,14,250600
2047,15,271000
2047,16,271000
2047,17,271000
2047,18,271000
2047,19,271000
2047,20,303000
2047,21,303000
2047,22,303000
2047,23,303000
2047,24,303000
2047,25,359000
2047,26,359000
2047,27,359000
2047,28,359000
2047,29,359000
2047,30,477000
2047,31,477000
2047,32,477000
2047,33,477000
2047,34,477000
2047,35,501600
2047,36,501600
2047,37,501600
2047,38,501600
2047,39,501600
2047,40,487800
2047,41,487800
2047,42,487800
2047,43,487800
2047,44,487800
2047,45,599800
2047,46,599800
2047,47,599800
2047,48,599800
2047,49,599800
2047,50,693400
2047,51,693400
2047,52,693400
2047,53,693400
2047,54,693400
2047,55,649800
2047,56,649800
2047,57,649800
2047,58,649800
2047,59,649800
2047,60,666800
2047,61,666800
2047,62,666800
2047,63,666800
2047,64,666800
2047,65,750400
2047,66,750400
2047,67,750400
2047,68,750400
2047,69,750400
2047,70,723800
2047,71,723800
2047,72,723800
2047,73,723800
2047,74,723800
2047,75,742600
2047,76,742600
2047,77,742600
2047,78,742600
2047,79,742600
2047,80,583600
2047,81,583600
2047,82,583600
2047,83,583600
2047,84,583600
2047,85,458400
2047,86,458400
2047,87,458400
2047,88,458400
2047,89,458400
2047,90,215800
2047,91,215800
2047,92,215800
2047,93,215800
2047,94,215800
2047,95,65800
2047,96,65800
2047,97,65800
2047,98,65800
2047,99,65800
2047,100,15600
2047,101,15600
2047,102,15600
2047,103,15600
2047,104,15600
2048,0,233800
2048,1,233800
2048,2,233800
2048,3,233800
2048,4,233800
2048,5,238600
2048,6,238600
2048,7,238600
2048,8,238600
2048,9,238600
2048,10,247200
2048,11,247200
2048,12,247200
2048,13,247200
2048,14,247200
2048,15,269800
2048,16,269800
2048,17,269800
2048,18,269800
2048,19,269800
2048,20,304600
2048,21,304600
2048,22,304600
2048,23,304600
2048,24,304600
2048,25,338800
2048,26,338800
2048,27,338800
2048,28,338800
2048,29,338800
2048,30,454200
2048,31,454200
2048,32,454200
2048,33,454200
2048,34,454200
2048,35,499200
2048,36,499200
2048,37,499200
2048,38,499200
2048,39,499200
2048,40,487800
2048,41,487800
2048,42,487800
2048,43,487800
2048,44,487800
2048,45,569200
2048,46,569200
2048,47,569200
2048,48,569200
2048,49,569200
2048,50,679400
2048,51,679400
2048,52,679400
2048,53,679400
2048,54,679400
2048,55,666600
2048,56,666600
2048,57,666600
2048,58,666600
2048,59,666600
2048,60,638800
2048,61,638800
2048,62,638800
2048,63,638800
2048,64,638800
2048,65,756000
2048,66,756000
2048,67,756000
2048,68,756000
2048,69,756000
2048,70,703200
2048,71,703200
2048,72,703200
2048,73,703200
2048,74,703200
2048,75,742200
2048,76,742200
2048,77,742200
2048,78,742200
2048,79,742200
2048,80,592400
2048,81,592400
2048,82,592400
2048,83,592400
2048,84,592400
2048,85,466200
2048,86,466200
2048,87,466200
2048,88,466200
2048,89,466200
2048,90,231400
2048,91,231400
2048,92,231400
2048,93,231400
2048,94,231400
2048,95,70400
2048,96,70400
2048,97,70400
2048,98,70400
2048,99,70400
2048,100,16800
2048,101,16800
2048,102,16800
2048,103,16800
2048,104,16800
2049,0,230600
2049,1,230600
2049,2,230600
2049,3,230600
2049,4,230600
2049,5,238600
2049,6,238600
2049,7,238600
2049,8,238600
2049,9,238600
2049,10,244200
2049,11,244200
2049,12,244200
2049,13,244200
2049,14,244200
2049,15,267800
2049,16,267800
2049,17,267800
2049,18,267800
2049,19,267800
2049,20,307600
2049,21,307600
2049,22,307600
2049,23,307600
2049,24,307600
2049,25,323800
2049,26,323800
2049,27,323800
2049,28,323800
2049,29,323800
2049,30,429400
2049,31,429400
2049,32,429400
2049,33,429400
2049,34,429400
2049,35,496000
2049,36,496000
2049,37,496000
2049,38,496000
2049,39,496000
2049,40,485200
2049,41,485200
2049,42,485200
2049,43,485200
2049,44,485200
2049,45,542600
2049,46,542600
2049,47,542600
2049,48,542600
2049,49,542600
2049,50,662000
2049,51,662000
2049,52,662000
2049,53,662000
2049,54,662000
2049,55,680800
2049,56,680800
2049,57,680800
2049,58,680800
2049,59,680800
2049,60,624400
2049,61,624400
2049,62,624400
2049,63,624400
2049,64,624400
2049,65,744600
2049,66,744600
2049,67,744600
2049,68,744600
2049,69,744600
2049,70,689800
2049,71,689800
2049,72,689800
2049,73,689800
2049,74,689800
2049,75,734600
2049,76,734600
2049,77,734600
2049,78,734600
2049,79,734600
2049,80,609000
2049,81,609000
2049,82,609000
2049,83,609000
2049,84,609000
2049,85,467400
2049,86,467400
2049,87,467400
2049,88,467400
2049,89,467400
2049,90,247600
2049,91,247600
2049,92,247600
2049,93,247600
2049,94,247600
2049,95,75400
2049,96,75400
2049,97,75400
2049,98,75400
2049,99,75400
2049,100,17800
2049,101,17800
2049,102,17800
2049,103,17800
2049,104,17800
2050,0,226400
2050,1,226400
2050,2,226400
2050,3,226400
2050,4,226400
2050,5,238400
2050,6,238400
2050,7,238400
2050,8,238400
2050,9,238400
2050,10,242000
2050,11,242000
2050,12,242000
2050,13,242000
2050,14,242000
2050,15,265200
2050,16,265200
2050,17,265200
2050,18,265200
2050,19,265200
2050,20,309200
2050,21,309200
2050,22,309200
2050,23,309200
2050,24,309200
2050,25,315600
2050,26,315600
2050,27,315600
2050,28,315600
2050,29,315600
2050,30,399400
2050,31,399400
2050,32,399400
2050,33,399400
2050,34,399400
2050,35,492400
2050,36,492400
2050,37,492400
2050,38,492400
2050,39,492400
2050,40,485200
2050,41,485200
2050,42,485200
2050,43,485200
2050,44,485200
2050,45,515200
2050,46,515200
2050,47,515200
2050,48,515200
2050,49,515200
2050,50,644400
2050,51,644400
2050,52,644400
2050,53,644400
2050,54,644400
2050,55,690400
2050,56,690400
2050,57,690400
2050,58,690400
2050,59,690400
2050,60,621600
2050,61,621600
2050,62,621600
2050,63,621600
2050,64,621600
2050,65,715800
2050,66,715800
2050,67,715800
2050,68,715800
2050,69,715800
2050,70,693000
2050,71,693000
2050,72,693000
2050,73,693000
2050,74,693000
2050,75,720200
2050,76,720200
2050,77,720200
2050,78,720200
2050,79,720200
2050,80,624400
2050,81,624400
2050,82,624400
2050,83,624400
2050,84,624400
2050,85,462800
2050,86,462800
2050,87,462800
2050,88,462800
2050,89,462800
2050,90,265000
2050,91,265000
2050,92,265000
2050,93,265000
2050,94,265000
2050,95,83200
2050,96,83200
2050,97,83200
2050,98,83200
2050,99,83200
2050,100,18800
2050,101,18800
2050,102,18800
2050,103,18800
2050,104,18800
