run,year,viv_type,count
0,2025,tavi_in_savr,348
0,2025,tavi_in_tavi,80
0,2026,tavi_in_savr,393
0,2026,tavi_in_tavi,94
0,2027,tavi_in_savr,404
0,2027,tavi_in_tavi,162
0,2028,tavi_in_savr,395
0,2028,tavi_in_tavi,185
0,2029,tavi_in_savr,420
0,2029,tavi_in_tavi,238
0,2030,tavi_in_savr,466
0,2030,tavi_in_tavi,293
0,2031,tavi_in_savr,474
0,2031,tavi_in_tavi,381
0,2032,tavi_in_savr,463
0,2032,tavi_in_tavi,429
0,2033,tavi_in_savr,500
0,2033,tavi_in_tavi,520
0,2034,tavi_in_savr,548
0,2034,tavi_in_tavi,590
0,2035,tavi_in_savr,568
0,2035,tavi_in_tavi,698
1,2025,tavi_in_savr,336
1,2025,tavi_in_tavi,72
1,2026,tavi_in_savr,385
1,2026,tavi_in_tavi,90
1,2027,tavi_in_savr,402
1,2027,tavi_in_tavi,146
1,2028,tavi_in_savr,434
1,2028,tavi_in_tavi,180
1,2029,tavi_in_savr,432
1,2029,tavi_in_tavi,240
1,2030,tavi_in_savr,471
1,2030,tavi_in_tavi,296
1,2031,tavi_in_savr,470
1,2031,tavi_in_tavi,367
1,2032,tavi_in_savr,493
1,2032,tavi_in_tavi,442
1,2033,tavi_in_savr,440
1,2033,tavi_in_tavi,487
1,2034,tavi_in_savr,478
1,2034,tavi_in_tavi,608
1,2035,tavi_in_savr,508
1,2035,tavi_in_tavi,684
2,2025,tavi_in_savr,381
2,2025,tavi_in_tavi,62
2,2026,tavi_in_savr,380
2,2026,tavi_in_tavi,86
2,2027,tavi_in_savr,366
2,2027,tavi_in_tavi,174
2,2028,tavi_in_savr,423
2,2028,tavi_in_tavi,194
2,2029,tavi_in_savr,434
2,2029,tavi_in_tavi,258
2,2030,tavi_in_savr,463
2,2030,tavi_in_tavi,311
2,2031,tavi_in_savr,461
2,2031,tavi_in_tavi,347
2,2032,tavi_in_savr,443
2,2032,tavi_in_tavi,435
2,2033,tavi_in_savr,461
2,2033,tavi_in_tavi,514
2,2034,tavi_in_savr,526
2,2034,tavi_in_tavi,662
2,2035,tavi_in_savr,538
2,2035,tavi_in_tavi,771
3,2025,tavi_in_savr,375
3,2025,tavi_in_tavi,81
3,2026,tavi_in_savr,354
3,2026,tavi_in_tavi,112
3,2027,tavi_in_savr,375
3,2027,tavi_in_tavi,137
3,2028,tavi_in_savr,428
3,2028,tavi_in_tavi,173
3,2029,tavi_in_savr,426
3,2029,tavi_in_tavi,235
3,2030,tavi_in_savr,433
3,2030,tavi_in_tavi,291
3,2031,tavi_in_savr,438
3,2031,tavi_in_tavi,358
3,2032,tavi_in_savr,433
3,2032,tavi_in_tavi,424
3,2033,tavi_in_savr,497
3,2033,tavi_in_tavi,520
3,2034,tavi_in_savr,519
3,2034,tavi_in_tavi,621
3,2035,tavi_in_savr,503
3,2035,tavi_in_tavi,725
4,2025,tavi_in_savr,330
4,2025,tavi_in_tavi,62
4,2026,tavi_in_savr,369
4,2026,tavi_in_tavi,109
4,2027,tavi_in_savr,353
4,2027,tavi_in_tavi,134
4,2028,tavi_in_savr,431
4,2028,tavi_in_tavi,196
4,2029,tavi_in_savr,432
4,2029,tavi_in_tavi,236
4,2030,tavi_in_savr,443
4,2030,tavi_in_tavi,311
4,2031,tavi_in_savr,419
4,2031,tavi_in_tavi,377
4,2032,tavi_in_savr,462
4,2032,tavi_in_tavi,443
4,2033,tavi_in_savr,487
4,2033,tavi_in_tavi,485
4,2034,tavi_in_savr,516
4,2034,tavi_in_tavi,599
4,2035,tavi_in_savr,536
4,2035,tavi_in_tavi,711
5,2025,tavi_in_savr,371
5,2025,tavi_in_tavi,65
5,2026,tavi_in_savr,386
5,2026,tavi_in_tavi,103
5,2027,tavi_in_savr,376
5,2027,tavi_in_tavi,140
5,2028,tavi_in_savr,423
5,2028,tavi_in_tavi,177
5,2029,tavi_in_savr,424
5,2029,tavi_in_tavi,210
5,2030,tavi_in_savr,440
5,2030,tavi_in_tavi,294
5,2031,tavi_in_savr,471
5,2031,tavi_in_tavi,354
5,2032,tavi_in_savr,435
5,2032,tavi_in_tavi,441
5,2033,tavi_in_savr,484
5,2033,tavi_in_tavi,523
5,2034,tavi_in_savr,539
5,2034,tavi_in_tavi,596
5,2035,tavi_in_savr,532
5,2035,tavi_in_tavi,676
6,2025,tavi_in_savr,349
6,2025,tavi_in_tavi,82
6,2026,tavi_in_savr,405
6,2026,tavi_in_tavi,104
6,2027,tavi_in_savr,410
6,2027,tavi_in_tavi,141
6,2028,tavi_in_savr,391
6,2028,tavi_in_tavi,183
6,2029,tavi_in_savr,445
6,2029,tavi_in_tavi,234
6,2030,tavi_in_savr,422
6,2030,tavi_in_tavi,314
6,2031,tavi_in_savr,443
6,2031,tavi_in_tavi,379
6,2032,tavi_in_savr,497
6,2032,tavi_in_tavi,450
6,2033,tavi_in_savr,499
6,2033,tavi_in_tavi,527
6,2034,tavi_in_savr,519
6,2034,tavi_in_tavi,603
6,2035,tavi_in_savr,523
6,2035,tavi_in_tavi,701
7,2025,tavi_in_savr,323
7,2025,tavi_in_tavi,78
7,2026,tavi_in_savr,351
7,2026,tavi_in_tavi,99
7,2027,tavi_in_savr,397
7,2027,tavi_in_tavi,132
7,2028,tavi_in_savr,409
7,2028,tavi_in_tavi,186
7,2029,tavi_in_savr,433
7,2029,tavi_in_tavi,274
7,2030,tavi_in_savr,466
7,2030,tavi_in_tavi,321
7,2031,tavi_in_savr,477
7,2031,tavi_in_tavi,336
7,2032,tavi_in_savr,435
7,2032,tavi_in_tavi,430
7,2033,tavi_in_savr,516
7,2033,tavi_in_tavi,495
7,2034,tavi_in_savr,514
7,2034,tavi_in_tavi,624
7,2035,tavi_in_savr,553
7,2035,tavi_in_tavi,729
8,2025,tavi_in_savr,377
8,2025,tavi_in_tavi,61
8,2026,tavi_in_savr,372
8,2026,tavi_in_tavi,107
8,2027,tavi_in_savr,391
8,2027,tavi_in_tavi,123
8,2028,tavi_in_savr,375
8,2028,tavi_in_tavi,172
8,2029,tavi_in_savr,445
8,2029,tavi_in_tavi,238
8,2030,tavi_in_savr,469
8,2030,tavi_in_tavi,299
8,2031,tavi_in_savr,462
8,2031,tavi_in_tavi,343
8,2032,tavi_in_savr,487
8,2032,tavi_in_tavi,430
8,2033,tavi_in_savr,483
8,2033,tavi_in_tavi,500
8,2034,tavi_in_savr,518
8,2034,tavi_in_tavi,600
8,2035,tavi_in_savr,494
8,2035,tavi_in_tavi,753
9,2025,tavi_in_savr,358
9,2025,tavi_in_tavi,64
9,2026,tavi_in_savr,368
9,2026,tavi_in_tavi,110
9,2027,tavi_in_savr,384
9,2027,tavi_in_tavi,153
9,2028,tavi_in_savr,424
9,2028,tavi_in_tavi,179
9,2029,tavi_in_savr,433
9,2029,tavi_in_tavi,215
9,2030,tavi_in_savr,444
9,2030,tavi_in_tavi,302
9,2031,tavi_in_savr,446
9,2031,tavi_in_tavi,343
9,2032,tavi_in_savr,496
9,2032,tavi_in_tavi,462
9,2033,tavi_in_savr,458
9,2033,tavi_in_tavi,506
9,2034,tavi_in_savr,539
9,2034,tavi_in_tavi,574
9,2035,tavi_in_savr,503
9,2035,tavi_in_tavi,756
10,2025,tavi_in_savr,352
10,2025,tavi_in_tavi,70
10,2026,tavi_in_savr,361
10,2026,tavi_in_tavi,110
10,2027,tavi_in_savr,394
10,2027,tavi_in_tavi,139
10,2028,tavi_in_savr,454
10,2028,tavi_in_tavi,198
10,2029,tavi_in_savr,382
10,2029,tavi_in_tavi,240
10,2030,tavi_in_savr,442
10,2030,tavi_in_tavi,304
10,2031,tavi_in_savr,472
10,2031,tavi_in_tavi,383
10,2032,tavi_in_savr,492
10,2032,tavi_in_tavi,426
10,2033,tavi_in_savr,507
10,2033,tavi_in_tavi,547
10,2034,tavi_in_savr,516
10,2034,tavi_in_tavi,609
10,2035,tavi_in_savr,542
10,2035,tavi_in_tavi,740
11,2025,tavi_in_savr,346
11,2025,tavi_in_tavi,56
11,2026,tavi_in_savr,351
11,2026,tavi_in_tavi,99
11,2027,tavi_in_savr,381
11,2027,tavi_in_tavi,135
11,2028,tavi_in_savr,405
11,2028,tavi_in_tavi,165
11,2029,tavi_in_savr,447
11,2029,tavi_in_tavi,239
11,2030,tavi_in_savr,401
11,2030,tavi_in_tavi,325
11,2031,tavi_in_savr,461
11,2031,tavi_in_tavi,395
11,2032,tavi_in_savr,475
11,2032,tavi_in_tavi,456
11,2033,tavi_in_savr,527
11,2033,tavi_in_tavi,498
11,2034,tavi_in_savr,483
11,2034,tavi_in_tavi,608
11,2035,tavi_in_savr,562
11,2035,tavi_in_tavi,737
12,2025,tavi_in_savr,329
12,2025,tavi_in_tavi,65
12,2026,tavi_in_savr,376
12,2026,tavi_in_tavi,103
12,2027,tavi_in_savr,410
12,2027,tavi_in_tavi,113
12,2028,tavi_in_savr,415
12,2028,tavi_in_tavi,185
12,2029,tavi_in_savr,440
