year,viv_type,mean,sd
2022,tavi_in_savr,3.9092105263157895,3.8063700035390178
2022,tavi_in_tavi,2.0560146923783287,1.33655584589485
2023,tavi_in_savr,4.110576923076923,4.232961445959631
2023,tavi_in_tavi,2.09375,1.3056201261387357
2024,tavi_in_savr,4.316073354908307,4.587803168460892
2024,tavi_in_tavi,2.2821985233798197,1.4185389080990767
2025,tavi_in_savr,4.541625857002939,4.760486968528204
2025,tavi_in_tavi,2.4924127465857357,1.6305325484006654
2026,tavi_in_savr,5.482142857142857,6.574535435607591
2026,tavi_in_tavi,2.4136016655100625,1.5137089767255272
2027,tavi_in_savr,5.982110912343471,7.548568032146341
2027,tavi_in_tavi,2.5635507733691996,1.6103936579161857
2028,tavi_in_savr,6.904217926186292,9.042679987101412
2028,tavi_in_tavi,2.676151761517615,1.9032889538999522
2029,tavi_in_savr,7.44483058210252,9.93011435382132
2029,tavi_in_tavi,2.8165639972621492,2.3671321228796405
2030,tavi_in_savr,8.106346483704975,10.980154280052338
2030,tavi_in_tavi,3.022611232676878,2.796021554664968
2031,tavi_in_savr,8.870742358078603,12.095152682664
2031,tavi_in_tavi,3.1736842105263157,3.089202895204761
2032,tavi_in_savr,9.319261213720317,12.992315855331576
2032,tavi_in_tavi,3.2309417040358746,3.281784796965257
2033,tavi_in_savr,9.66113537117904,14.095283907395599
2033,tavi_in_tavi,3.3462145110410093,3.5061128071271086
2034,tavi_in_savr,10.10134529147982,14.821970081988665
2034,tavi_in_tavi,3.4865962632006497,3.7213434979247744
2035,tavi_in_savr,10.442342342342343,15.824038336611434
2035,tavi_in_tavi,3.504439063761098,3.9140323324513324
2036,tavi_in_savr,10.864620938628159,17.367687789963366
2036,tavi_in_tavi,3.6206611570247933,4.146698236218987
2037,tavi_in_savr,11.071237756010685,18.222733176943414
2037,tavi_in_tavi,3.672064777327935,4.587717574172477
2038,tavi_in_savr,11.371530886302596,19.215827898633844
2038,tavi_in_tavi,3.7239669421487602,4.528359763694124
2039,tavi_in_savr,11.411247803163445,20.164703002185068
2039,tavi_in_tavi,3.877906976744186,4.8326140140847516
2040,tavi_in_savr,11.743679163034002,21.41541748770534
2040,tavi_in_tavi,4.009708737864078,5.051466576249725
2041,tavi_in_savr,12.403726708074535,22.677899515145324
2041,tavi_in_tavi,4.0249027237354085,5.085806031012022
2042,tavi_in_savr,12.677758318739054,23.543262340450713
2042,tavi_in_tavi,4.076689445709947,5.194489010824256
2043,tavi_in_savr,13.349644128113878,24.650569360063294
2043,tavi_in_tavi,4.165799256505577,5.3564899141829345
2044,tavi_in_savr,13.840388007054674,25.556336022246473
2044,tavi_in_tavi,4.309869375907112,5.514270505981328
2045,tavi_in_savr,14.058620689655172,26.78247810710328
2045,tavi_in_tavi,4.293731778425656,5.524471524592676
2046,tavi_in_savr,14.5866780529462,27.520248212730174
2046,tavi_in_tavi,4.44266851980542,5.672385108436947
2047,tavi_in_savr,15.194562446898896,28.30210031026849
2047,tavi_in_tavi,4.437072503419973,5.577143064081386
2048,tavi_in_savr,15.278275020341741,28.950660458717742
2048,tavi_in_tavi,4.56734693877551,5.551837077094991
2049,tavi_in_savr,16.236168455821634,30.3421597402662
2049,tavi_in_tavi,4.5873333333333335,5.631653093595161
2050,tavi_in_savr,16.295068714632176,30.25978805935986
2050,tavi_in_tavi,4.757180156657963,5.938926652462462
