year,age,sex,population
2022,0,Men,150200
2022,1,Men,150200
2022,2,Men,150200
2022,3,Men,150200
2022,4,Men,150200
2022,5,Men,218800
2022,6,Men,218800
2022,7,Men,218800
2022,8,Men,218800
2022,9,Men,218800
2022,10,Men,238000
2022,11,Men,238000
2022,12,Men,238000
2022,13,Men,238000
2022,14,Men,238000
2022,15,Men,239800
2022,16,Men,239800
2022,17,Men,239800
2022,18,Men,239800
2022,19,Men,239800
2022,20,Men,325800
2022,21,Men,325800
2022,22,Men,325800
2022,23,Men,325800
2022,24,Men,325800
2022,25,Men,388000
2022,26,Men,388000
2022,27,Men,388000
2022,28,Men,388000
2022,29,Men,388000
2022,30,Men,359600
2022,31,Men,359600
2022,32,Men,359600
2022,33,Men,359600
2022,34,Men,359600
2022,35,Men,364400
2022,36,Men,364400
2022,37,Men,364400
2022,38,Men,364400
2022,39,Men,364400
2022,40,Men,413000
2022,41,Men,413000
2022,42,Men,413000
2022,43,Men,413000
2022,44,Men,413000
2022,45,Men,412600
2022,46,Men,412600
2022,47,Men,412600
2022,48,Men,412600
2022,49,Men,412600
2022,50,Men,451800
2022,51,Men,451800
2022,52,Men,451800
2022,53,Men,451800
2022,54,Men,451800
2022,55,Men,411200
2022,56,Men,411200
2022,57,Men,411200
2022,58,Men,411200
2022,59,Men,411200
2022,60,Men,409400
2022,61,Men,409400
2022,62,Men,409400
2022,63,Men,409400
2022,64,Men,409400
2022,65,Men,298600
2022,66,Men,298600
2022,67,Men,298600
2022,68,Men,298600
2022,69,Men,298600
2022,70,Men,201400
2022,71,Men,201400
2022,72,Men,201400
2022,73,Men,201400
2022,74,Men,201400
2022,75,Men,139000
2022,76,Men,139000
2022,77,Men,139000
2022,78,Men,139000
2022,79,Men,139000
2022,80,Men,94400
2022,81,Men,94400
2022,82,Men,94400
2022,83,Men,94400
2022,84,Men,94400
2022,85,Men,40200
2022,86,Men,40200
2022,87,Men,40200
2022,88,Men,40200
2022,89,Men,40200
2022,90,Men,10600
2022,91,Men,10600
2022,92,Men,10600
2022,93,Men,10600
2022,94,Men,10600
2022,95,Men,1400
2022,96,Men,1400
2022,97,Men,1400
2022,98,Men,1400
2022,99,Men,1400
2023,0,Men,139600
2023,1,Men,139600
2023,2,Men,139600
2023,3,Men,139600
2023,4,Men,139600
2023,5,Men,206800
2023,6,Men,206800
2023,7,Men,206800
2023,8,Men,206800
2023,9,Men,206800
2023,10,Men,236600
2023,11,Men,236600
2023,12,Men,236600
2023,13,Men,236600
2023,14,Men,236600
2023,15,Men,238800
2023,16,Men,238800
2023,17,Men,238800
2023,18,Men,238800
2023,19,Men,238800
2023,20,Men,310600
2023,21,Men,310600
2023,22,Men,310600
2023,23,Men,310600
2023,24,Men,310600
2023,25,Men,383400
2023,26,Men,383400
2023,27,Men,383400
2023,28,Men,383400
2023,29,Men,383400
2023,30,Men,373800
2023,31,Men,373800
2023,32,Men,373800
2023,33,Men,373800
2023,34,Men,373800
2023,35,Men,352000
2023,36,Men,352000
2023,37,Men,352000
2023,38,Men,352000
2023,39,Men,352000
2023,40,Men,416800
2023,41,Men,416800
2023,42,Men,416800
2023,43,Men,416800
2023,44,Men,416800
2023,45,Men,400400
2023,46,Men,400400
2023,47,Men,400400
2023,48,Men,400400
2023,49,Men,400400
2023,50,Men,452000
2023,51,Men,452000
2023,52,Men,452000
2023,53,Men,452000
2023,54,Men,452000
2023,55,Men,412600
2023,56,Men,412600
2023,57,Men,412600
2023,58,Men,412600
2023,59,Men,412600
2023,60,Men,416200
2023,61,Men,416200
2023,62,Men,416200
2023,63,Men,416200
2023,64,Men,416200
2023,65,Men,318000
2023,66,Men,318000
2023,67,Men,318000
2023,68,Men,318000
2023,69,Men,318000
2023,70,Men,208400
2023,71,Men,208400
2023,72,Men,208400
2023,73,Men,208400
2023,74,Men,208400
2023,75,Men,144600
2023,76,Men,144600
2023,77,Men,144600
2023,78,Men,144600
2023,79,Men,144600
2023,80,Men,100600
2023,81,Men,100600
2023,82,Men,100600
2023,83,Men,100600
2023,84,Men,100600
2023,85,Men,42800
2023,86,Men,42800
2023,87,Men,42800
2023,88,Men,42800
2023,89,Men,42800
2023,90,Men,11400
2023,91,Men,11400
2023,92,Men,11400
2023,93,Men,11400
2023,94,Men,11400
2023,95,Men,1400
2023,96,Men,1400
2023,97,Men,1400
2023,98,Men,1400
2023,99,Men,1400
2024,0,Men,131800
2024,1,Men,131800
2024,2,Men,131800
2024,3,Men,131800
2024,4,Men,131800
2024,5,Men,194400
2024,6,Men,194400
2024,7,Men,194400
2024,8,Men,194400
2024,9,Men,194400
2024,10,Men,235000
2024,11,Men,235000
2024,12,Men,235000
2024,13,Men,235000
2024,14,Men,235000
2024,15,Men,237400
2024,16,Men,237400
2024,17,Men,237400
2024,18,Men,237400
2024,19,Men,237400
2024,20,Men,296800
2024,21,Men,296800
2024,22,Men,296800
2024,23,Men,296800
2024,24,Men,296800
2024,25,Men,374400
2024,26,Men,374400
2024,27,Men,374400
2024,28,Men,374400
2024,29,Men,374400
2024,30,Men,385000
2024,31,Men,385000
2024,32,Men,385000
2024,33,Men,385000
2024,34,Men,385000
2024,35,Men,346400
2024,36,Men,346400
2024,37,Men,346400
2024,38,Men,346400
2024,39,Men,346400
2024,40,Men,411400
2024,41,Men,411400
2024,42,Men,411400
2024,43,Men,411400
2024,44,Men,411400
2024,45,Men,392800
2024,46,Men,392800
2024,47,Men,392800
2024,48,Men,392800
2024,49,Men,392800
2024,50,Men,447200
2024,51,Men,447200
2024,52,Men,447200
2024,53,Men,447200
2024,54,Men,447200
2024,55,Men,420800
2024,56,Men,420800
2024,57,Men,420800
2024,58,Men,420800
2024,59,Men,420800
2024,60,Men,416800
2024,61,Men,416800
2024,62,Men,416800
2024,63,Men,416800
2024,64,Men,416800
2024,65,Men,338200
2024,66,Men,338200
2024,67,Men,338200
2024,68,Men,338200
2024,69,Men,338200
2024,70,Men,217400
2024,71,Men,217400
2024,72,Men,217400
2024,73,Men,217400
2024,74,Men,217400
2024,75,Men,152600
2024,76,Men,152600
2024,77,Men,152600
2024,78,Men,152600
2024,79,Men,152600
2024,80,Men,103400
2024,81,Men,103400
2024,82,Men,103400
2024,83,Men,103400
2024,84,Men,103400
2024,85,Men,46800
2024,86,Men,46800
2024,87,Men,46800
2024,88,Men,46800
2024,89,Men,46800
2024,90,Men,13000
2024,91,Men,13000
2024,92,Men,13000
2024,93,Men,13000
2024,94,Men,13000
2024,95,Men,1600
2024,96,Men,1600
2024,97,Men,1600
2024,98,Men,1600
2024,99,Men,1600
2025,0,Men,128200
2025,1,Men,128200
2025,2,Men,128200
2025,3,Men,128200
2025,4,Men,128200
2025,5,Men,179400
2025,6,Men,179400
2025,7,Men,179400
2025,8,Men,179400
2025,9,Men,179400
2025,10,Men,233200
2025,11,Men,233200
2025,12,Men,233200
2025,13,Men,233200
2025,14,Men,233200
2025,15,Men,238000
2025,16,Men,238000
2025,17,Men,238000
2025,18,Men,238000
2025,19,Men,238000
2025,20,Men,282200
2025,21,Men,282200
2025,22,Men,282200
2025,23,Men,282200
2025,24,Men,282200
2025,25,Men,362800
2025,26,Men,362800
2025,27,Men,362800
2025,28,Men,362800
2025,29,Men,362800
2025,30,Men,391200
2025,31,Men,391200
2025,32,Men,391200
2025,33,Men,391200
2025,34,Men,391200
2025,35,Men,346600
2025,36,Men,346600
2025,37,Men,346600
2025,38,Men,346600
2025,39,Men,346600
2025,40,Men,396800
2025,41,Men,396800
2025,42,Men,396800
2025,43,Men,396800
2025,44,Men,396800
2025,45,Men,394200
2025,46,Men,394200
2025,47,Men,394200
2025,48,Men,394200
2025,49,Men,394200
2025,50,Men,437800
2025,51,Men,437800
2025,52,Men,437800
2025,53,Men,437800
2025,54,Men,437800
2025,55,Men,429200
2025,56,Men,429200
2025,57,Men,429200
2025,58,Men,429200
2025,59,Men,429200
2025,60,Men,411200
2025,61,Men,411200
2025,62,Men,411200
2025,63,Men,411200
2025,64,Men,411200
2025,65,Men,356800
2025,66,Men,356800
2025,67,Men,356800
2025,68,Men,356800
2025,69,Men,356800
2025,70,Men,234200
2025,71,Men,234200
2025,72,Men,234200
2025,73,Men,234200
2025,74,Men,234200
2025,75,Men,160600
2025,76,Men,160600
2025,77,Men,160600
2025,78,Men,160600
2025,79,Men,160600
2025,80,Men,104800
2025,81,Men,104800
2025,82,Men,104800
2025,83,Men,104800
2025,84,Men,104800
2025,85,Men,50800
2025,86,Men,50800
2025,87,Men,50800
2025,88,Men,50800
2025,89,Men,50800
2025,90,Men,14800
2025,91,Men,14800
2025,92,Men,14800
2025,93,Men,14800
2025,94,Men,14800
2025,95,Men,2000
2025,96,Men,2000
2025,97,Men,2000
2025,98,Men,2000
2025,99,Men,2000
2025,100,Men,200
2025,101,Men,200
2025,102,Men,200
2025,103,Men,200
2025,104,Men,200
2026,0,Men,127000
2026,1,Men,127000
2026,2,Men,127000
2026,3,Men,127000
2026,4,Men,127000
2026,5,Men,163600
2026,6,Men,163600
2026,7,Men,163600
2026,8,Men,163600
2026,9,Men,163600
2026,10,Men,228400
2026,11,Men,228400
2026,12,Men,228400
2026,13,Men,228400
2026,14,Men,228400
2026,15,Men,241000
2026,16,Men,241000
2026,17,Men,241000
2026,18,Men,241000
2026,19,Men,241000
2026,20,Men,269000
2026,21,Men,269000
2026,22,Men,269000
2026,23,Men,269000
2026,24,Men,269000
2026,25,Men,350400
2026,26,Men,350400
2026,27,Men,350400
2026,28,Men,350400
2026,29,Men,350400
2026,30,Men,393000
2026,31,Men,393000
2026,32,Men,393000
2026,33,Men,393000
2026,34,Men,393000
2026,35,Men,350800
2026,36,Men,350800
2026,37,Men,350800
2026,38,Men,350800
2026,39,Men,350800
2026,40,Men,379600
2026,41,Men,379600
2026,42,Men,379600
2026,43,Men,379600
2026,44,Men,379600
2026,45,Men,401600
2026,46,Men,401600
2026,47,Men,401600
2026,48,Men,401600
2026,49,Men,401600
2026,50,Men,422600
2026,51,Men,422600
2026,52,Men,422600
2026,53,Men,422600
2026,54,Men,422600
2026,55,Men,437000
2026,56,Men,437000
2026,57,Men,437000
2026,58,Men,437000
2026,59,Men,437000
2026,60,Men,404000
2026,61,Men,404000
2026,62,Men,404000
2026,63,Men,404000
2026,64,Men,404000
2026,65,Men,375000
2026,66,Men,375000
2026,67,Men,375000
2026,68,Men,375000
2026,69,Men,375000
2026,70,Men,255200
2026,71,Men,255200
2026,72,Men,255200
2026,73,Men,255200
2026,74,Men,255200
2026,75,Men,167000
2026,76,Men,167000
2026,77,Men,167000
2026,78,Men,167000
2026,79,Men,167000
2026,80,Men,105800
2026,81,Men,105800
2026,82,Men,105800
2026,83,Men,105800
2026,84,Men,105800
2026,85,Men,55200
2026,86,Men,55200
2026,87,Men,55200
2026,88,Men,55200
2026,89,Men,55200
2026,90,Men,16600
2026,91,Men,16600
2026,92,Men,16600
2026,93,Men,16600
2026,94,Men,16600
2026,95,Men,2400
2026,96,Men,2400
2026,97,Men,2400
2026,98,Men,2400
2026,99,Men,2400
2026,100,Men,200
2026,101,Men,200
2026,102,Men,200
2026,103,Men,200
2026,104,Men,200
2027,0,Men,127000
2027,1,Men,127000
2027,2,Men,127000
2027,3,Men,127000
2027,4,Men,127000
2027,5,Men,151000
2027,6,Men,151000
2027,7,Men,151000
2027,8,Men,151000
2027,9,Men,151000
2027,10,Men,219200
2027,11,Men,219200
2027,12,Men,219200
2027,13,Men,219200
2027,14,Men,219200
2027,15,Men,242800
2027,16,Men,242800
2027,17,Men,242800
2027,18,Men,242800
2027,19,Men,242800
2027,20,Men,263800
2027,21,Men,263800
2027,22,Men,263800
2027,23,Men,263800
2027,24,Men,263800
2027,25,Men,334600
2027,26,Men,334600
2027,27,Men,334600
2027,28,Men,334600
2027,29,Men,334600
2027,30,Men,388600
2027,31,Men,388600
2027,32,Men,388600
2027,33,Men,388600
2027,34,Men,388600
2027,35,Men,359200
2027,36,Men,359200
2027,37,Men,359200
2027,38,Men,359200
2027,39,Men,359200
2027,40,Men,362200
2027,41,Men,362200
2027,42,Men,362200
2027,43,Men,362200
2027,44,Men,362200
2027,45,Men,409200
2027,46,Men,409200
2027,47,Men,409200
2027,48,Men,409200
2027,49,Men,409200
2027,50,Men,407600
2027,51,Men,407600
2027,52,Men,407600
2027,53,Men,407600
2027,54,Men,407600
2027,55,Men,443600
2027,56,Men,443600
2027,57,Men,443600
2027,58,Men,443600
2027,59,Men,443600
2027,60,Men,398800
2027,61,Men,398800
2027,62,Men,398800
2027,63,Men,398800
2027,64,Men,398800
2027,65,Men,387800
2027,66,Men,387800
2027,67,Men,387800
2027,68,Men,387800
2027,69,Men,387800
2027,70,Men,274000
2027,71,Men,274000
2027,72,Men,274000
2027,73,Men,274000
2027,74,Men,274000
2027,75,Men,174200
2027,76,Men,174200
2027,77,Men,174200
2027,78,Men,174200
2027,79,Men,174200
2027,80,Men,108000
2027,81,Men,108000
2027,82,Men,108000
2027,83,Men,108000
2027,84,Men,108000
2027,85,Men,60800
2027,86,Men,60800
2027,87,Men,60800
2027,88,Men,60800
2027,89,Men,60800
2027,90,Men,18400
2027,91,Men,18400
2027,92,Men,18400
2027,93,Men,18400
2027,94,Men,18400
2027,95,Men,2800
2027,96,Men,2800
2027,97,Men,2800
2027,98,Men,2800
2027,99,Men,2800
2027,100,Men,200
2027,101,Men,200
2027,102,Men,200
2027,103,Men,200
2027,104,Men,200
2028,0,Men,128400
2028,1,Men,128400
2028,2,Men,128400
2028,3,Men,128400
2028,4,Men,128400
2028,5,Men,141200
2028,6,Men,141200
2028,7,Men,141200
2028,8,Men,141200
2028,9,Men,141200
2028,10,Men,207800
2028,11,Men,207800
2028,12,Men,207800
2028,13,Men,207800
2028,14,Men,207800
2028,15,Men,241800
2028,16,Men,241800
2028,17,Men,241800
2028,18,Men,241800
2028,19,Men,241800
2028,20,Men,263200
2028,21,Men,263200
2028,22,Men,263200
2028,23,Men,263200
2028,24,Men,263200
2028,25,Men,318600
2028,26,Men,318600
2028,27,Men,318600
2028,28,Men,318600
2028,29,Men,318600
2028,30,Men,379000
2028,31,Men,379000
2028,32,Men,379000
2028,33,Men,379000
2028,34,Men,379000
2028,35,Men,369800
2028,36,Men,369800
2028,37,Men,369800
2028,38,Men,369800
2028,39,Men,369800
2028,40,Men,348400
2028,41,Men,348400
2028,42,Men,348400
2028,43,Men,348400
2028,44,Men,348400
2028,45,Men,412800
2028,46,Men,412800
2028,47,Men,412800
2028,48,Men,412800
2028,49,Men,412800
2028,50,Men,395800
2028,51,Men,395800
2028,52,Men,395800
2028,53,Men,395800
2028,54,Men,395800
2028,55,Men,444000
2028,56,Men,444000
2028,57,Men,444000
2028,58,Men,444000
2028,59,Men,444000
2028,60,Men,400400
2028,61,Men,400400
2028,62,Men,400400
2028,63,Men,400400
2028,64,Men,400400
2028,65,Men,394200
2028,66,Men,394200
2028,67,Men,394200
2028,68,Men,394200
2028,69,Men,394200
2028,70,Men,292200
2028,71,Men,292200
2028,72,Men,292200
2028,73,Men,292200
2028,74,Men,292200
2028,75,Men,181400
2028,76,Men,181400
2028,77,Men,181400
2028,78,Men,181400
2028,79,Men,181400
2028,80,Men,113000
2028,81,Men,113000
2028,82,Men,113000
2028,83,Men,113000
2028,84,Men,113000
2028,85,Men,65600
2028,86,Men,65600
2028,87,Men,65600
2028,88,Men,65600
2028,89,Men,65600
2028,90,Men,20400
2028,91,Men,20400
2028,92,Men,20400
2028,93,Men,20400
2028,94,Men,20400
2028,95,Men,3200
2028,96,Men,3200
2028,97,Men,3200
2028,98,Men,3200
2028,99,Men,3200
2028,100,Men,200
2028,101,Men,200
2028,102,Men,200
2028,103,Men,200
2028,104,Men,200
2029,0,Men,130200
2029,1,Men,130200
2029,2,Men,130200
2029,3,Men,130200
2029,4,Men,130200
2029,5,Men,133600
2029,6,Men,133600
2029,7,Men,133600
2029,8,Men,133600
2029,9,Men,133600
2029,10,Men,195600
2029,11,Men,195600
2029,12,Men,195600
2029,13,Men,195600
2029,14,Men,195600
2029,15,Men,240200
2029,16,Men,240200
2029,17,Men,240200
2029,18,Men,240200
2029,19,Men,240200
2029,20,Men,261800
2029,21,Men,261800
2029,22,Men,261800
2029,23,Men,261800
2029,24,Men,261800
2029,25,Men,304400
2029,26,Men,304400
2029,27,Men,304400
2029,28,Men,304400
2029,29,Men,304400
2029,30,Men,367200
2029,31,Men,367200
2029,32,Men,367200
2029,33,Men,367200
2029,34,Men,367200
2029,35,Men,378800
2029,36,Men,378800
2029,37,Men,378800
2029,38,Men,378800
2029,39,Men,378800
2029,40,Men,342200
2029,41,Men,342200
2029,42,Men,342200
2029,43,Men,342200
2029,44,Men,342200
2029,45,Men,407400
2029,46,Men,407400
2029,47,Men,407400
2029,48,Men,407400
2029,49,Men,407400
2029,50,Men,388000
2029,51,Men,388000
2029,52,Men,388000
2029,53,Men,388000
2029,54,Men,388000
2029,55,Men,439200
2029,56,Men,439200
2029,57,Men,439200
2029,58,Men,439200
2029,59,Men,439200
2029,60,Men,408400
2029,61,Men,408400
2029,62,Men,408400
2029,63,Men,408400
2029,64,Men,408400
2029,65,Men,394800
2029,66,Men,394800
2029,67,Men,394800
2029,68,Men,394800
2029,69,Men,394800
2029,70,Men,311200
2029,71,Men,311200
2029,72,Men,311200
2029,73,Men,311200
2029,74,Men,311200
2029,75,Men,190200
2029,76,Men,190200
2029,77,Men,190200
2029,78,Men,190200
2029,79,Men,190200
2029,80,Men,119600
2029,81,Men,119600
2029,82,Men,119600
2029,83,Men,119600
2029,84,Men,119600
2029,85,Men,67600
2029,86,Men,67600
2029,87,Men,67600
2029,88,Men,67600
2029,89,Men,67600
2029,90,Men,22600
2029,91,Men,22600
2029,92,Men,22600
2029,93,Men,22600
2029,94,Men,22600
2029,95,Men,3800
2029,96,Men,3800
2029,97,Men,3800
2029,98,Men,3800
2029,99,Men,3800
2029,100,Men,200
2029,101,Men,200
2029,102,Men,200
2029,103,Men,200
2029,104,Men,200
2030,0,Men,131600
2030,1,Men,131600
2030,2,Men,131600
2030,3,Men,131600
2030,4,Men,131600
2030,5,Men,129800
2030,6,Men,129800
2030,7,Men,129800
2030,8,Men,129800
2030,9,Men,129800
2030,10,Men,180600
2030,11,Men,180600
2030,12,Men,180600
2030,13,Men,180600
2030,14,Men,180600
2030,15,Men,238400
2030,16,Men,238400
2030,17,Men,238400
2030,18,Men,238400
2030,19,Men,238400
2030,20,Men,262200
2030,21,Men,262200
2030,22,Men,262200
2030,23,Men,262200
2030,24,Men,262200
2030,25,Men,289400
2030,26,Men,289400
2030,27,Men,289400
2030,28,Men,289400
2030,29,Men,289400
2030,30,Men,355400
2030,31,Men,355400
2030,32,Men,355400
2030,33,Men,355400
2030,34,Men,355400
2030,35,Men,384800
2030,36,Men,384800
2030,37,Men,384800
2030,38,Men,384800
2030,39,Men,384800
2030,40,Men,342200
2030,41,Men,342200
2030,42,Men,342200
2030,43,Men,342200
2030,44,Men,342200
2030,45,Men,392800
2030,46,Men,392800
2030,47,Men,392800
2030,48,Men,392800
2030,49,Men,392800
2030,50,Men,389400
2030,51,Men,389400
2030,52,Men,389400
2030,53,Men,389400
2030,54,Men,389400
2030,55,Men,430000
2030,56,Men,430000
2030,57,Men,430000
2030,58,Men,430000
2030,59,Men,430000
2030,60,Men,416600
2030,61,Men,416600
2030,62,Men,416600
2030,63,Men,416600
2030,64,Men,416600
2030,65,Men,389800
2030,66,Men,389800
2030,67,Men,389800
2030,68,Men,389800
2030,69,Men,389800
2030,70,Men,328600
2030,71,Men,328600
2030,72,Men,328600
2030,73,Men,328600
2030,74,Men,328600
2030,75,Men,205400
2030,76,Men,205400
2030,77,Men,205400
2030,78,Men,205400
2030,79,Men,205400
2030,80,Men,126200
2030,81,Men,126200
2030,82,Men,126200
2030,83,Men,126200
2030,84,Men,126200
2030,85,Men,68600
2030,86,Men,68600
2030,87,Men,68600
2030,88,Men,68600
2030,89,Men,68600
2030,90,Men,24600
2030,91,Men,24600
2030,92,Men,24600
2030,93,Men,24600
2030,94,Men,24600
2030,95,Men,4400
2030,96,Men,4400
2030,97,Men,4400
2030,98,Men,4400
2030,99,Men,4400
2030,100,Men,400
2030,101,Men,400
2030,102,Men,400
2030,103,Men,400
2030,104,Men,400
2031,0,Men,132600
2031,1,Men,132600
2031,2,Men,132600
2031,3,Men,132600
2031,4,Men,132600
2031,5,Men,128600
2031,6,Men,128600
2031,7,Men,128600
2031,8,Men,128600
2031,9,Men,128600
2031,10,Men,164800
2031,11,Men,164800
2031,12,Men,164800
2031,13,Men,164800
2031,14,Men,164800
2031,15,Men,233400
2031,16,Men,233400
2031,17,Men,233400
2031,18,Men,233400
2031,19,Men,233400
2031,20,Men,265000
2031,21,Men,265000
2031,22,Men,265000
2031,23,Men,265000
2031,24,Men,265000
2031,25,Men,275800
2031,26,Men,275800
2031,27,Men,275800
2031,28,Men,275800
2031,29,Men,275800
2031,30,Men,342800
2031,31,Men,342800
2031,32,Men,342800
2031,33,Men,342800
2031,34,Men,342800
2031,35,Men,386400
2031,36,Men,386400
2031,37,Men,386400
2031,38,Men,386400
2031,39,Men,386400
2031,40,Men,346200
2031,41,Men,346200
2031,42,Men,346200
2031,43,Men,346200
2031,44,Men,346200
2031,45,Men,375600
2031,46,Men,375600
2031,47,Men,375600
2031,48,Men,375600
2031,49,Men,375600
2031,50,Men,397000
2031,51,Men,397000
2031,52,Men,397000
2031,53,Men,397000
2031,54,Men,397000
2031,55,Men,415000
2031,56,Men,415000
2031,57,Men,415000
2031,58,Men,415000
2031,59,Men,415000
2031,60,Men,424400
2031,61,Men,424400
2031,62,Men,424400
2031,63,Men,424400
2031,64,Men,424400
2031,65,Men,383400
2031,66,Men,383400
2031,67,Men,383400
2031,68,Men,383400
2031,69,Men,383400
2031,70,Men,345600
2031,71,Men,345600
2031,72,Men,345600
2031,73,Men,345600
2031,74,Men,345600
2031,75,Men,224200
2031,76,Men,224200
2031,77,Men,224200
2031,78,Men,224200
2031,79,Men,224200
2031,80,Men,131400
2031,81,Men,131400
2031,82,Men,131400
2031,83,Men,131400
2031,84,Men,131400
2031,85,Men,69400
2031,86,Men,69400
2031,87,Men,69400
2031,88,Men,69400
2031,89,Men,69400
2031,90,Men,26800
2031,91,Men,26800
2031,92,Men,26800
2031,93,Men,26800
2031,94,Men,26800
2031,95,Men,5000
2031,96,Men,5000
2031,97,Men,5000
2031,98,Men,5000
2031,99,Men,5000
2031,100,Men,400
2031,101,Men,400
2031,102,Men,400
2031,103,Men,400
2031,104,Men,400
2032,0,Men,133000
2032,1,Men,133000
2032,2,Men,133000
2032,3,Men,133000
2032,4,Men,133000
2032,5,Men,128600
2032,6,Men,128600
2032,7,Men,128600
2032,8,Men,128600
2032,9,Men,128600
2032,10,Men,152000
2032,11,Men,152000
2032,12,Men,152000
2032,13,Men,152000
2032,14,Men,152000
2032,15,Men,224200
2032,16,Men,224200
2032,17,Men,224200
2032,18,Men,224200
2032,19,Men,224200
2032,20,Men,266400
2032,21,Men,266400
2032,22,Men,266400
2032,23,Men,266400
2032,24,Men,266400
2032,25,Men,270400
2032,26,Men,270400
2032,27,Men,270400
2032,28,Men,270400
2032,29,Men,270400
2032,30,Men,326800
2032,31,Men,326800
2032,32,Men,326800
2032,33,Men,326800
2032,34,Men,326800
2032,35,Men,382000
2032,36,Men,382000
2032,37,Men,382000
2032,38,Men,382000
2032,39,Men,382000
2032,40,Men,354600
2032,41,Men,354600
2032,42,Men,354600
2032,43,Men,354600
2032,44,Men,354600
2032,45,Men,358400
2032,46,Men,358400
2032,47,Men,358400
2032,48,Men,358400
2032,49,Men,358400
2032,50,Men,404400
2032,51,Men,404400
2032,52,Men,404400
2032,53,Men,404400
2032,54,Men,404400
2032,55,Men,400400
2032,56,Men,400400
2032,57,Men,400400
2032,58,Men,400400
2032,59,Men,400400
2032,60,Men,431000
2032,61,Men,431000
2032,62,Men,431000
2032,63,Men,431000
2032,64,Men,431000
2032,65,Men,378800
2032,66,Men,378800
2032,67,Men,378800
2032,68,Men,378800
2032,69,Men,378800
2032,70,Men,358000
2032,71,Men,358000
2032,72,Men,358000
2032,73,Men,358000
2032,74,Men,358000
2032,75,Men,241000
2032,76,Men,241000
2032,77,Men,241000
2032,78,Men,241000
2032,79,Men,241000
2032,80,Men,137400
2032,81,Men,137400
2032,82,Men,137400
2032,83,Men,137400
2032,84,Men,137400
2032,85,Men,71400
2032,86,Men,71400
2032,87,Men,71400
2032,88,Men,71400
2032,89,Men,71400
2032,90,Men,29800
2032,91,Men,29800
2032,92,Men,29800
2032,93,Men,29800
2032,94,Men,29800
2032,95,Men,5600
2032,96,Men,5600
2032,97,Men,5600
2032,98,Men,5600
2032,99,Men,5600
2032,100,Men,400
2032,101,Men,400
2032,102,Men,400
2032,103,Men,400
2032,104,Men,400
2033,0,Men,132600
2033,1,Men,132600
2033,2,Men,132600
2033,3,Men,132600
2033,4,Men,132600
2033,5,Men,129600
2033,6,Men,129600
2033,7,Men,129600
2033,8,Men,129600
2033,9,Men,129600
2033,10,Men,142000
2033,11,Men,142000
2033,12,Men,142000
2033,13,Men,142000
2033,14,Men,142000
2033,15,Men,212800
2033,16,Men,212800
2033,17,Men,212800
2033,18,Men,212800
2033,19,Men,212800
2033,20,Men,265200
2033,21,Men,265200
2033,22,Men,265200
2033,23,Men,265200
2033,24,Men,265200
2033,25,Men,269600
2033,26,Men,269600
2033,27,Men,269600
2033,28,Men,269600
2033,29,Men,269600
2033,30,Men,310400
2033,31,Men,310400
2033,32,Men,310400
2033,33,Men,310400
2033,34,Men,310400
2033,35,Men,372200
2033,36,Men,372200
2033,37,Men,372200
2033,38,Men,372200
2033,39,Men,372200
2033,40,Men,365200
2033,41,Men,365200
2033,42,Men,365200
2033,43,Men,365200
2033,44,Men,365200
2033,45,Men,344600
2033,46,Men,344600
2033,47,Men,344600
2033,48,Men,344600
2033,49,Men,344600
2033,50,Men,408000
2033,51,Men,408000
2033,52,Men,408000
2033,53,Men,408000
2033,54,Men,408000
2033,55,Men,388800
2033,56,Men,388800
2033,57,Men,388800
2033,58,Men,388800
2033,59,Men,388800
2033,60,Men,431400
2033,61,Men,431400
2033,62,Men,431400
2033,63,Men,431400
2033,64,Men,431400
2033,65,Men,380600
2033,66,Men,380600
2033,67,Men,380600
2033,68,Men,380600
2033,69,Men,380600
2033,70,Men,364200
2033,71,Men,364200
2033,72,Men,364200
2033,73,Men,364200
2033,74,Men,364200
2033,75,Men,257400
2033,76,Men,257400
2033,77,Men,257400
2033,78,Men,257400
2033,79,Men,257400
2033,80,Men,143800
2033,81,Men,143800
2033,82,Men,143800
2033,83,Men,143800
2033,84,Men,143800
2033,85,Men,75400
2033,86,Men,75400
2033,87,Men,75400
2033,88,Men,75400
2033,89,Men,75400
2033,90,Men,32200
2033,91,Men,32200
2033,92,Men,32200
2033,93,Men,32200
2033,94,Men,32200
2033,95,Men,6200
2033,96,Men,6200
2033,97,Men,6200
2033,98,Men,6200
2033,99,Men,6200
2033,100,Men,600
2033,101,Men,600
2033,102,Men,600
2033,103,Men,600
2033,104,Men,600
2034,0,Men,131800
2034,1,Men,131800
2034,2,Men,131800
2034,3,Men,131800
2034,4,Men,131800
2034,5,Men,131600
2034,6,Men,131600
2034,7,Men,131600
2034,8,Men,131600
2034,9,Men,131600
2034,10,Men,134400
2034,11,Men,134400
2034,12,Men,134400
2034,13,Men,134400
2034,14,Men,134400
2034,15,Men,200400
2034,16,Men,200400
2034,17,Men,200400
2034,18,Men,200400
2034,19,Men,200400
2034,20,Men,263400
2034,21,Men,263400
2034,22,Men,263400
2034,23,Men,263400
2034,24,Men,263400
2034,25,Men,268000
2034,26,Men,268000
2034,27,Men,268000
2034,28,Men,268000
2034,29,Men,268000
2034,30,Men,296200
