year,viv_type,mean,sd
2022,tavi_in_savr,33.99511002444988,48.9440454383643
2022,tavi_in_tavi,5.147177419354839,4.399324109792801
2023,tavi_in_savr,35.38701923076923,49.70308685727476
2023,tavi_in_tavi,6.058027079303675,4.612978654734136
2024,tavi_in_savr,38.514150943396224,53.52514079965182
2024,tavi_in_tavi,7.628846153846154,5.405229628479629
2025,tavi_in_savr,39.77434679334917,53.50188165238784
2025,tavi_in_tavi,9.398865784499055,6.74576737658493
2026,tavi_in_savr,41.00231481481482,55.155738115497954
2026,tavi_in_tavi,11.954631379962192,8.186846336747344
2027,tavi_in_savr,42.387614678899084,57.191259944743976
2027,tavi_in_tavi,14.225563909774436,9.689232606092508
2028,tavi_in_savr,44.1578947368421,58.89950439159951
2028,tavi_in_tavi,17.015065913370996,11.152787913807208
2029,tavi_in_savr,45.914746543778804,61.27513097335379
2029,tavi_in_tavi,19.51789077212806,12.620631509306786
2030,tavi_in_savr,47.96082949308756,63.75009548697976
2030,tavi_in_tavi,21.045283018867924,14.038356395882705
2031,tavi_in_savr,48.339366515837106,64.78338395596509
2031,tavi_in_tavi,23.178571428571427,15.948010857451447
2032,tavi_in_savr,51.3094688221709,69.30622685899269
2032,tavi_in_tavi,24.866037735849055,17.54074321006732
2033,tavi_in_savr,51.57432432432432,70.63805539329066
2033,tavi_in_tavi,27.079245283018867,19.732745169983406
2034,tavi_in_savr,53.20982142857143,73.73579227322668
2034,tavi_in_tavi,29.112570356472794,21.83091404074811
2035,tavi_in_savr,54.44419642857143,75.71030689589136
2035,tavi_in_tavi,30.367537313432837,23.72933809149102
2036,tavi_in_savr,57.07727272727273,78.27155248724605
2036,tavi_in_tavi,32.08490566037736,25.449426451333995
2037,tavi_in_savr,56.002197802197806,79.8740059302954
2037,tavi_in_tavi,34.02071563088512,27.377127629149765
2038,tavi_in_savr,57.18930957683742,80.36050064572262
2038,tavi_in_tavi,35.340304182509506,28.443028622856428
2039,tavi_in_savr,58.744343891402714,82.76544064532489
2039,tavi_in_tavi,35.73271028037383,29.52897318942697
2040,tavi_in_savr,58.971111111111114,83.92358684307275
2040,tavi_in_tavi,37.515151515151516,30.261475273778387
2041,tavi_in_savr,61.086363636363636,87.35955494942075
2041,tavi_in_tavi,38.52173913043478,31.313541460331166
2042,tavi_in_savr,59.20666666666666,83.91380905230042
2042,tavi_in_tavi,40.08901515151515,32.61508062870957
2043,tavi_in_savr,59.70132743362832,84.92632360871978
2043,tavi_in_tavi,41.45142857142857,32.67372860409752
2044,tavi_in_savr,61.59863945578231,85.3233150378828
2044,tavi_in_tavi,42.888888888888886,34.79976264407355
2045,tavi_in_savr,58.893246187363836,83.7157251648455
2045,tavi_in_tavi,43.97748592870544,35.6319355425673
2046,tavi_in_savr,59.39867841409691,82.42972576200158
2046,tavi_in_tavi,45.65725047080979,37.24583349081917
2047,tavi_in_savr,59.296052631578945,80.57721752694144
2047,tavi_in_tavi,48.13282732447818,39.38009915288962
2048,tavi_in_savr,58.932461873638346,79.30603630057178
2048,tavi_in_tavi,49.50472589792061,40.848441195205154
2049,tavi_in_savr,60.06578947368421,78.09042414759435
2049,tavi_in_tavi,51.874524714828894,42.7062105136986
2050,tavi_in_savr,58.96969696969697,76.80828848189188
2050,tavi_in_tavi,53.32190476190476,43.949020564498355
