year,viv_type,mean,sd
2022,tavi_in_savr,278.8333333333333,31.25984902266069
2022,tavi_in_tavi,8.466666666666667,2.8251741885063124
2023,tavi_in_savr,299.43333333333334,25.16933456209859
2023,tavi_in_tavi,14.433333333333334,2.8609539442752943
2024,tavi_in_savr,341.5,40.170112410030455
2024,tavi_in_tavi,23.3,6.843824298919629
2025,tavi_in_savr,358.93333333333334,37.895439934325765
2025,tavi_in_tavi,35.233333333333334,7.454151045967068
2026,tavi_in_savr,394.1,36.252324539024514
2026,tavi_in_tavi,54.03333333333333,7.631528672884449
2027,tavi_in_savr,411.1666666666667,45.47684771574344
2027,tavi_in_tavi,70.56666666666666,13.242260806386794
2028,tavi_in_savr,440.0,44.76913961725159
2028,tavi_in_tavi,100.43333333333334,9.873976012673442
2029,tavi_in_savr,470.93333333333334,44.42268241162028
2029,tavi_in_tavi,122.56666666666666,18.466527656226035
2030,tavi_in_savr,500.1,52.82067907487592
2030,tavi_in_tavi,151.13333333333333,14.296692005455338
2031,tavi_in_savr,522.0666666666667,48.29645045380439
2031,tavi_in_tavi,180.6,17.79693890765372
2032,tavi_in_savr,555.1666666666666,52.619704800895015
2032,tavi_in_tavi,211.53333333333333,26.536550373911197
2033,tavi_in_savr,584.2,54.39092216347414
2033,tavi_in_tavi,249.6,23.723406163533934
2034,tavi_in_savr,617.6333333333333,55.407259161738835
2034,tavi_in_tavi,289.03333333333336,34.03698124032187
2035,tavi_in_savr,647.0,62.343873962801325
2035,tavi_in_tavi,325.93333333333334,34.26663535934882
2036,tavi_in_savr,664.1666666666666,64.94723764842442
2036,tavi_in_tavi,338.2,36.316045660476206
2037,tavi_in_savr,676.2333333333333,76.42877384378458
2037,tavi_in_tavi,359.53333333333336,37.225068799485605
2038,tavi_in_savr,679.7333333333333,58.852201396340334
2038,tavi_in_tavi,368.56666666666666,42.25920290167643
2039,tavi_in_savr,689.7666666666667,70.83428126478626
2039,tavi_in_tavi,380.1,40.29148108813899
2040,tavi_in_savr,702.3,68.85123893909443
2040,tavi_in_tavi,395.53333333333336,38.38618046347817
2041,tavi_in_savr,712.9333333333333,73.25483782227504
2041,tavi_in_tavi,402.0,47.843855224664125
2042,tavi_in_savr,707.9,65.0820966959795
2042,tavi_in_tavi,419.73333333333335,40.857138264034546
2043,tavi_in_savr,715.7666666666667,68.03634086398912
2043,tavi_in_tavi,428.7,49.82877578821021
2044,tavi_in_savr,720.0666666666667,67.83953345100906
2044,tavi_in_tavi,455.93333333333334,47.833715806072306
2045,tavi_in_savr,712.6,60.83420090705556
2045,tavi_in_tavi,463.7,50.36771680900101
2046,tavi_in_savr,717.5666666666667,61.863968307187044
2046,tavi_in_tavi,480.96666666666664,46.07526326628499
2047,tavi_in_savr,715.6333333333333,68.56735089818919
2047,tavi_in_tavi,502.23333333333335,48.24912601197601
2048,tavi_in_savr,717.5333333333333,74.70666006100971
2048,tavi_in_tavi,522.6,46.89209918010964
2049,tavi_in_savr,727.0333333333333,65.32807567397319
2049,tavi_in_tavi,541.5666666666667,58.98432482204609
2050,tavi_in_savr,722.2,72.70554691166375
2050,tavi_in_tavi,552.8333333333334,54.80881085305936
