run,year,viv_type,count
0,2025,tavi_in_savr,539
0,2025,tavi_in_tavi,329
0,2026,tavi_in_savr,577
0,2026,tavi_in_tavi,390
0,2027,tavi_in_savr,607
0,2027,tavi_in_tavi,527
0,2028,tavi_in_savr,613
0,2028,tavi_in_tavi,580
0,2029,tavi_in_savr,594
0,2029,tavi_in_tavi,631
0,2030,tavi_in_savr,645
0,2030,tavi_in_tavi,713
0,2031,tavi_in_savr,626
0,2031,tavi_in_tavi,814
0,2032,tavi_in_savr,632
0,2032,tavi_in_tavi,887
0,2033,tavi_in_savr,636
0,2033,tavi_in_tavi,1006
0,2034,tavi_in_savr,693
0,2034,tavi_in_tavi,1032
0,2035,tavi_in_savr,698
0,2035,tavi_in_tavi,1165
1,2025,tavi_in_savr,513
1,2025,tavi_in_tavi,342
1,2026,tavi_in_savr,565
1,2026,tavi_in_tavi,379
1,2027,tavi_in_savr,579
1,2027,tavi_in_tavi,497
1,2028,tavi_in_savr,591
1,2028,tavi_in_tavi,567
1,2029,tavi_in_savr,598
1,2029,tavi_in_tavi,666
1,2030,tavi_in_savr,649
1,2030,tavi_in_tavi,726
1,2031,tavi_in_savr,636
1,2031,tavi_in_tavi,836
1,2032,tavi_in_savr,656
1,2032,tavi_in_tavi,942
1,2033,tavi_in_savr,617
1,2033,tavi_in_tavi,973
1,2034,tavi_in_savr,613
1,2034,tavi_in_tavi,1081
1,2035,tavi_in_savr,651
1,2035,tavi_in_tavi,1172
2,2025,tavi_in_savr,591
2,2025,tavi_in_tavi,330
2,2026,tavi_in_savr,569
2,2026,tavi_in_tavi,389
2,2027,tavi_in_savr,566
2,2027,tavi_in_tavi,508
2,2028,tavi_in_savr,606
2,2028,tavi_in_tavi,570
2,2029,tavi_in_savr,615
2,2029,tavi_in_tavi,687
2,2030,tavi_in_savr,631
2,2030,tavi_in_tavi,750
2,2031,tavi_in_savr,623
2,2031,tavi_in_tavi,781
2,2032,tavi_in_savr,602
2,2032,tavi_in_tavi,889
2,2033,tavi_in_savr,611
2,2033,tavi_in_tavi,1010
2,2034,tavi_in_savr,671
2,2034,tavi_in_tavi,1098
2,2035,tavi_in_savr,670
2,2035,tavi_in_tavi,1272
3,2025,tavi_in_savr,576
3,2025,tavi_in_tavi,334
3,2026,tavi_in_savr,564
3,2026,tavi_in_tavi,399
3,2027,tavi_in_savr,543
3,2027,tavi_in_tavi,467
3,2028,tavi_in_savr,616
3,2028,tavi_in_tavi,550
3,2029,tavi_in_savr,602
3,2029,tavi_in_tavi,666
3,2030,tavi_in_savr,612
3,2030,tavi_in_tavi,687
3,2031,tavi_in_savr,614
3,2031,tavi_in_tavi,809
3,2032,tavi_in_savr,592
3,2032,tavi_in_tavi,904
3,2033,tavi_in_savr,635
3,2033,tavi_in_tavi,995
3,2034,tavi_in_savr,653
3,2034,tavi_in_tavi,1098
3,2035,tavi_in_savr,629
3,2035,tavi_in_tavi,1239
4,2025,tavi_in_savr,514
4,2025,tavi_in_tavi,300
4,2026,tavi_in_savr,561
4,2026,tavi_in_tavi,420
4,2027,tavi_in_savr,563
4,2027,tavi_in_tavi,489
4,2028,tavi_in_savr,628
4,2028,tavi_in_tavi,587
4,2029,tavi_in_savr,613
4,2029,tavi_in_tavi,640
4,2030,tavi_in_savr,617
4,2030,tavi_in_tavi,775
4,2031,tavi_in_savr,611
4,2031,tavi_in_tavi,848
4,2032,tavi_in_savr,601
4,2032,tavi_in_tavi,893
4,2033,tavi_in_savr,628
4,2033,tavi_in_tavi,945
4,2034,tavi_in_savr,657
4,2034,tavi_in_tavi,1060
4,2035,tavi_in_savr,692
4,2035,tavi_in_tavi,1179
5,2025,tavi_in_savr,571
5,2025,tavi_in_tavi,334
5,2026,tavi_in_savr,581
5,2026,tavi_in_tavi,387
5,2027,tavi_in_savr,560
5,2027,tavi_in_tavi,471
5,2028,tavi_in_savr,632
5,2028,tavi_in_tavi,547
5,2029,tavi_in_savr,616
5,2029,tavi_in_tavi,635
5,2030,tavi_in_savr,617
5,2030,tavi_in_tavi,734
5,2031,tavi_in_savr,635
5,2031,tavi_in_tavi,817
5,2032,tavi_in_savr,580
5,2032,tavi_in_tavi,915
5,2033,tavi_in_savr,624
5,2033,tavi_in_tavi,973
5,2034,tavi_in_savr,693
5,2034,tavi_in_tavi,1045
5,2035,tavi_in_savr,682
5,2035,tavi_in_tavi,1122
6,2025,tavi_in_savr,531
6,2025,tavi_in_tavi,341
6,2026,tavi_in_savr,613
6,2026,tavi_in_tavi,410
6,2027,tavi_in_savr,577
6,2027,tavi_in_tavi,500
6,2028,tavi_in_savr,571
6,2028,tavi_in_tavi,582
6,2029,tavi_in_savr,616
6,2029,tavi_in_tavi,641
6,2030,tavi_in_savr,593
6,2030,tavi_in_tavi,732
6,2031,tavi_in_savr,606
6,2031,tavi_in_tavi,820
6,2032,tavi_in_savr,654
6,2032,tavi_in_tavi,894
6,2033,tavi_in_savr,632
6,2033,tavi_in_tavi,1017
6,2034,tavi_in_savr,662
6,2034,tavi_in_tavi,1065
6,2035,tavi_in_savr,653
6,2035,tavi_in_tavi,1180
7,2025,tavi_in_savr,518
7,2025,tavi_in_tavi,353
7,2026,tavi_in_savr,506
7,2026,tavi_in_tavi,427
7,2027,tavi_in_savr,591
7,2027,tavi_in_tavi,482
7,2028,tavi_in_savr,600
7,2028,tavi_in_tavi,565
7,2029,tavi_in_savr,608
7,2029,tavi_in_tavi,659
7,2030,tavi_in_savr,647
7,2030,tavi_in_tavi,752
7,2031,tavi_in_savr,620
7,2031,tavi_in_tavi,816
7,2032,tavi_in_savr,595
7,2032,tavi_in_tavi,911
7,2033,tavi_in_savr,685
7,2033,tavi_in_tavi,964
7,2034,tavi_in_savr,649
7,2034,tavi_in_tavi,1093
7,2035,tavi_in_savr,683
7,2035,tavi_in_tavi,1194
8,2025,tavi_in_savr,601
8,2025,tavi_in_tavi,309
8,2026,tavi_in_savr,537
8,2026,tavi_in_tavi,410
8,2027,tavi_in_savr,597
8,2027,tavi_in_tavi,471
8,2028,tavi_in_savr,546
8,2028,tavi_in_tavi,540
8,2029,tavi_in_savr,611
8,2029,tavi_in_tavi,645
8,2030,tavi_in_savr,655
8,2030,tavi_in_tavi,727
8,2031,tavi_in_savr,650
8,2031,tavi_in_tavi,796
8,2032,tavi_in_savr,630
8,2032,tavi_in_tavi,860
8,2033,tavi_in_savr,633
8,2033,tavi_in_tavi,1034
8,2034,tavi_in_savr,662
8,2034,tavi_in_tavi,1094
8,2035,tavi_in_savr,637
8,2035,tavi_in_tavi,1258
9,2025,tavi_in_savr,562
9,2025,tavi_in_tavi,310
9,2026,tavi_in_savr,540
9,2026,tavi_in_tavi,417
9,2027,tavi_in_savr,572
9,2027,tavi_in_tavi,484
9,2028,tavi_in_savr,633
9,2028,tavi_in_tavi,561
9,2029,tavi_in_savr,588
9,2029,tavi_in_tavi,608
9,2030,tavi_in_savr,615
9,2030,tavi_in_tavi,756
9,2031,tavi_in_savr,607
9,2031,tavi_in_tavi,791
9,2032,tavi_in_savr,654
9,2032,tavi_in_tavi,925
9,2033,tavi_in_savr,627
9,2033,tavi_in_tavi,990
9,2034,tavi_in_savr,669
9,2034,tavi_in_tavi,1049
9,2035,tavi_in_savr,642
9,2035,tavi_in_tavi,1212
10,2025,tavi_in_savr,528
