year,age,population
2027,89,64601
2027,90,64601
2027,91,64600
2027,92,64600
2027,93,64600
2027,94,64600
2027,95,64600
2027,96,64600
2027,97,64599
2027,98,64599
2027,99,64599
2027,100,64599
2027,101,64599
2027,102,64599
2027,103,64601
2027,104,64601
2028,50,838834
2028,51,838834
2028,52,838834
2028,53,838834
2028,54,838836
2028,55,838582
2028,56,838582
2028,57,838582
2028,58,838584
2028,59,838584
2028,60,838582
2028,61,838582
2028,62,838582
2028,63,838584
2028,64,838584
2028,65,779199
2028,66,779199
2028,67,779200
2028,68,779201
2028,69,779201
2028,70,625999
2028,71,625999
2028,72,626000
2028,73,626001
2028,74,626001
2028,75,359799
2028,76,359799
2028,77,359800
2028,78,359801
2028,79,359801
2028,80,359799
2028,81,359799
2028,82,359800
2028,83,359801
2028,84,359801
2028,85,68399
2028,86,68400
2028,87,68400
2028,88,68400
2028,89,68400
2028,90,68400
2028,91,68400
2028,92,68400
2028,93,68400
2028,94,68400
2028,95,68400
2028,96,68400
2028,97,68400
2028,98,68400
2028,99,68400
2028,100,68400
2028,101,68400
2028,102,68399
2028,103,68401
2028,104,68401
2029,50,833500
2029,51,833500
2029,52,833500
2029,53,833500
2029,54,833500
2029,55,833250
2029,56,833250
2029,57,833250
2029,58,833250
2029,59,833250
2029,60,833250
2029,61,833250
2029,62,833250
2029,63,833250
2029,64,833250
2029,65,793599
2029,66,793599
2029,67,793600
2029,68,793601
2029,69,793601
2029,70,666000
2029,71,666000
2029,72,666000
2029,73,666000
2029,74,666000
2029,75,374399
2029,76,374399
2029,77,374400
2029,78,374401
2029,79,374401
2029,80,374399
2029,81,374399
2029,82,374400
2029,83,374401
2029,84,374401
2029,85,72199
2029,86,72201
2029,87,72200
2029,88,72200
2029,89,72200
2029,90,72200
2029,91,72200
2029,92,72200
2029,93,72200
2029,94,72200
2029,95,72200
2029,96,72200
2029,97,72200
2029,98,72200
2029,99,72200
2029,100,72200
2029,101,72199
2029,102,72199
2029,103,72201
2029,104,72201
2030,50,828164
2030,51,828166
2030,52,828166
2030,53,828166
2030,54,828166
2030,55,827916
2030,56,827916
2030,57,827918
2030,58,827918
2030,59,827918
2030,60,827916
2030,61,827916
2030,62,827918
2030,63,827918
2030,64,827918
2030,65,807999
2030,66,807999
2030,67,808000
2030,68,808001
2030,69,808001
2030,70,705999
2030,71,706000
2030,72,706000
2030,73,706000
2030,74,706001
2030,75,388999
2030,76,389000
2030,77,389000
2030,78,389000
2030,79,389001
2030,80,388999
2030,81,389000
2030,82,389000
2030,83,389000
2030,84,389001
2030,85,75999
2030,86,76001
2030,87,76001
2030,88,76001
2030,89,76001
2030,90,76001
2030,91,76001
2030,92,76000
2030,93,76000
2030,94,76000
2030,95,76000
2030,96,75999
2030,97,75999
2030,98,75999
2030,99,75999
2030,100,75999
2030,101,75999
2030,102,75999
2030,103,76001
2030,104,76001
2031,50,818296
2031,51,818296
2031,52,818296
2031,53,818298
2031,54,818298
2031,55,818050
2031,56,818052
2031,57,818052
2031,58,818052
2031,59,818052
2031,60,818050
2031,61,818052
2031,62,818052
2031,63,818052
2031,64,818052
2031,65,810799
2031,66,810800
2031,67,810800
2031,68,810800
2031,69,810801
2031,70,715199
2031,71,715200
2031,72,715200
2031,73,715200
2031,74,715201
2031,75,415399
2031,76,415400
2031,77,415400
2031,78,415400
2031,79,415401
2031,80,415399
2031,81,415400
2031,82,415400
2031,83,415400
2031,84,415401
2031,85,80649
2031,86,80651
2031,87,80651
2031,88,80651
2031,89,80651
2031,90,80650
2031,91,80650
2031,92,80650
2031,93,80650
2031,94,80650
2031,95,80650
2031,96,80650
2031,97,80650
2031,98,80649
2031,99,80649
2031,100,80649
2031,101,80649
2031,102,80649
2031,103,80651
2031,104,80651
2032,50,808428
2032,51,808428
2032,52,808428
2032,53,808428
2032,54,808430
2032,55,808186
2032,56,808186
2032,57,808186
2032,58,808186
2032,59,808186
2032,60,808186
2032,61,808186
2032,62,808186
2032,63,808186
2032,64,808186
2032,65,813599
2032,66,813600
2032,67,813600
2032,68,813600
2032,69,813601
2032,70,724399
2032,71,724400
2032,72,724400
2032,73,724400
2032,74,724401
2032,75,441799
2032,76,441799
2032,77,441800
2032,78,441801
2032,79,441801
2032,80,441799
2032,81,441799
2032,82,441800
2032,83,441801
2032,84,441801
2032,85,85299
2032,86,85300
2032,87,85300
2032,88,85300
2032,89,85300
2032,90,85300
2032,91,85300
2032,92,85300
2032,93,85300
2032,94,85300
2032,95,85300
2032,96,85300
2032,97,85300
2032,98,85300
2032,99,85300
2032,100,85300
2032,101,85300
2032,102,85299
2032,103,85301
2032,104,85301
2033,50,798558
2033,51,798560
2033,52,798560
2033,53,798560
2033,54,798560
2033,55,798320
2033,56,798320
2033,57,798320
2033,58,798320
2033,59,798320
2033,60,798320
2033,61,798320
2033,62,798320
2033,63,798320
2033,64,798320
2033,65,816399
2033,66,816400
2033,67,816400
2033,68,816400
2033,69,816401
2033,70,733599
2033,71,733600
2033,72,733600
2033,73,733600
2033,74,733601
2033,75,468199
2033,76,468200
2033,77,468200
2033,78,468200
2033,79,468201
2033,80,468199
2033,81,468200
2033,82,468200
2033,83,468200
2033,84,468201
2033,85,89949
2033,86,89951
2033,87,89951
2033,88,89950
2033,89,89950
2033,90,89950
2033,91,89950
2033,92,89950
2033,93,89950
2033,94,89950
2033,95,89950
2033,96,89950
2033,97,89950
2033,98,89950
2033,99,89950
2033,100,89949
2033,101,89949
2033,102,89949
2033,103,89951
2033,104,89951
2034,50,788690
2034,51,788690
2034,52,788692
2034,53,788692
2034,54,788692
2034,55,788454
2034,56,788454
2034,57,788454
2034,58,788454
2034,59,788456
2034,60,788454
2034,61,788454
2034,62,788454
2034,63,788454
2034,64,788456
2034,65,819200
2034,66,819200
2034,67,819200
2034,68,819200
2034,69,819200
2034,70,742799
2034,71,742800
2034,72,742800
2034,73,742800
2034,74,742801
2034,75,494599
2034,76,494600
2034,77,494600
2034,78,494600
2034,79,494601
2034,80,494599
2034,81,494600
2034,82,494600
2034,83,494600
2034,84,494601
2034,85,94600
2034,86,94600
2034,87,94600
2034,88,94600
2034,89,94600
2034,90,94600
2034,91,94600
2034,92,94600
2034,93,94600
2034,94,94600
2034,95,94600
2034,96,94600
2034,97,94600
2034,98,94600
2034,99,94600
2034,100,94600
2034,101,94600
2034,102,94600
2034,103,94600
2034,104,94600
2035,50,778822
2035,51,778822
2035,52,778822
2035,53,778822
2035,54,778824
2035,55,778588
2035,56,778588
2035,57,778588
2035,58,778590
2035,59,778590
2035,60,778588
2035,61,778588
2035,62,778588
2035,63,778590
2035,64,778590
2035,65,821999
2035,66,821999
2035,67,822000
2035,68,822001
2035,69,822001
2035,70,751999
2035,71,751999
2035,72,752000
2035,73,752001
2035,74,752001
2035,75,520999
2035,76,520999
2035,77,521000
2035,78,521001
2035,79,521001
2035,80,520999
2035,81,520999
2035,82,521000
2035,83,521001
2035,84,521001
2035,85,99249
2035,86,99250
2035,87,99250
2035,88,99250
2035,89,99250
2035,90,99250
2035,91,99250
2035,92,99250
2035,93,99250
2035,94,99250
2035,95,99250
2035,96,99250
2035,97,99250
2035,98,99250
2035,99,99250
2035,100,99250
2035,101,99250
2035,102,99249
2035,103,99251
2035,104,99251
