run,year,viv_type,count
0,2015,tavi_in_savr,63
0,2015,tavi_in_tavi,1
0,2016,tavi_in_savr,101
0,2016,tavi_in_tavi,1
0,2017,tavi_in_savr,128
0,2017,tavi_in_tavi,1
0,2018,tavi_in_savr,195
0,2018,tavi_in_tavi,6
0,2019,tavi_in_savr,234
0,2019,tavi_in_tavi,5
0,2020,tavi_in_savr,276
0,2020,tavi_in_tavi,6
0,2021,tavi_in_savr,301
0,2021,tavi_in_tavi,7
0,2022,tavi_in_savr,374
0,2022,tavi_in_tavi,6
0,2023,tavi_in_savr,459
0,2023,tavi_in_tavi,14
0,2024,tavi_in_savr,522
0,2024,tavi_in_tavi,27
0,2025,tavi_in_savr,519
0,2025,tavi_in_tavi,47
0,2026,tavi_in_savr,552
0,2026,tavi_in_tavi,54
0,2027,tavi_in_savr,619
0,2027,tavi_in_tavi,73
0,2028,tavi_in_savr,589
0,2028,tavi_in_tavi,101
0,2029,tavi_in_savr,558
0,2029,tavi_in_tavi,144
0,2030,tavi_in_savr,526
0,2030,tavi_in_tavi,173
0,2031,tavi_in_savr,547
0,2031,tavi_in_tavi,206
0,2032,tavi_in_savr,546
0,2032,tavi_in_tavi,301
0,2033,tavi_in_savr,447
0,2033,tavi_in_tavi,313
0,2034,tavi_in_savr,403
0,2034,tavi_in_tavi,388
0,2035,tavi_in_savr,380
0,2035,tavi_in_tavi,449
1,2015,tavi_in_savr,72
1,2016,tavi_in_savr,101
1,2017,tavi_in_savr,125
1,2018,tavi_in_savr,180
1,2018,tavi_in_tavi,4
1,2019,tavi_in_savr,245
1,2019,tavi_in_tavi,2
1,2020,tavi_in_savr,274
1,2020,tavi_in_tavi,8
1,2021,tavi_in_savr,337
1,2021,tavi_in_tavi,6
1,2022,tavi_in_savr,393
1,2022,tavi_in_tavi,10
1,2023,tavi_in_savr,418
1,2023,tavi_in_tavi,17
1,2024,tavi_in_savr,501
1,2024,tavi_in_tavi,21
1,2025,tavi_in_savr,490
1,2025,tavi_in_tavi,52
1,2026,tavi_in_savr,565
1,2026,tavi_in_tavi,53
1,2027,tavi_in_savr,561
1,2027,tavi_in_tavi,82
1,2028,tavi_in_savr,584
1,2028,tavi_in_tavi,114
1,2029,tavi_in_savr,509
1,2029,tavi_in_tavi,139
1,2030,tavi_in_savr,558
1,2030,tavi_in_tavi,157
1,2031,tavi_in_savr,525
1,2031,tavi_in_tavi,231
1,2032,tavi_in_savr,479
1,2032,tavi_in_tavi,253
1,2033,tavi_in_savr,476
1,2033,tavi_in_tavi,320
1,2034,tavi_in_savr,436
1,2034,tavi_in_tavi,344
1,2035,tavi_in_savr,409
1,2035,tavi_in_tavi,456
2,2015,tavi_in_savr,87
2,2016,tavi_in_savr,92
2,2017,tavi_in_savr,130
2,2018,tavi_in_savr,188
2,2018,tavi_in_tavi,4
2,2019,tavi_in_savr,218
2,2019,tavi_in_tavi,6
2,2020,tavi_in_savr,269
2,2020,tavi_in_tavi,3
2,2021,tavi_in_savr,320
2,2021,tavi_in_tavi,8
2,2022,tavi_in_savr,388
2,2022,tavi_in_tavi,9
2,2023,tavi_in_savr,443
2,2023,tavi_in_tavi,16
2,2024,tavi_in_savr,497
2,2024,tavi_in_tavi,22
2,2025,tavi_in_savr,528
2,2025,tavi_in_tavi,49
2,2026,tavi_in_savr,569
2,2026,tavi_in_tavi,58
2,2027,tavi_in_savr,585
2,2027,tavi_in_tavi,87
2,2028,tavi_in_savr,604
2,2028,tavi_in_tavi,112
2,2029,tavi_in_savr,580
2,2029,tavi_in_tavi,136
2,2030,tavi_in_savr,529
2,2030,tavi_in_tavi,196
2,2031,tavi_in_savr,530
2,2031,tavi_in_tavi,218
2,2032,tavi_in_savr,487
2,2032,tavi_in_tavi,268
2,2033,tavi_in_savr,410
2,2033,tavi_in_tavi,313
2,2034,tavi_in_savr,447
2,2034,tavi_in_tavi,389
2,2035,tavi_in_savr,389
2,2035,tavi_in_tavi,450
3,2015,tavi_in_savr,68
3,2016,tavi_in_savr,98
3,2016,tavi_in_tavi,1
3,2017,tavi_in_savr,121
3,2017,tavi_in_tavi,1
