run,year,viv_type,count
0,2022,tavi_in_savr,39
0,2022,tavi_in_tavi,25
0,2023,tavi_in_savr,29
0,2023,tavi_in_tavi,25
0,2024,tavi_in_savr,50
0,2024,tavi_in_tavi,24
0,2025,tavi_in_savr,47
0,2025,tavi_in_tavi,30
0,2026,tavi_in_savr,61
0,2026,tavi_in_tavi,26
0,2027,tavi_in_savr,71
0,2027,tavi_in_tavi,33
0,2028,tavi_in_savr,73
0,2028,tavi_in_tavi,36
0,2029,tavi_in_savr,53
0,2029,tavi_in_tavi,52
0,2030,tavi_in_savr,79
0,2030,tavi_in_tavi,52
0,2031,tavi_in_savr,101
0,2031,tavi_in_tavi,49
0,2032,tavi_in_savr,104
0,2032,tavi_in_tavi,32
0,2033,tavi_in_savr,103
0,2033,tavi_in_tavi,44
0,2034,tavi_in_savr,85
0,2034,tavi_in_tavi,51
0,2035,tavi_in_savr,109
0,2035,tavi_in_tavi,48
0,2036,tavi_in_savr,92
0,2036,tavi_in_tavi,44
0,2037,tavi_in_savr,102
0,2037,tavi_in_tavi,40
0,2038,tavi_in_savr,102
0,2038,tavi_in_tavi,39
0,2039,tavi_in_savr,104
0,2039,tavi_in_tavi,56
0,2040,tavi_in_savr,101
0,2040,tavi_in_tavi,54
0,2041,tavi_in_savr,93
0,2041,tavi_in_tavi,56
0,2042,tavi_in_savr,112
0,2042,tavi_in_tavi,51
0,2043,tavi_in_savr,110
0,2043,tavi_in_tavi,61
0,2044,tavi_in_savr,112
0,2044,tavi_in_tavi,57
0,2045,tavi_in_savr,119
0,2045,tavi_in_tavi,68
0,2046,tavi_in_savr,106
0,2046,tavi_in_tavi,73
0,2047,tavi_in_savr,125
0,2047,tavi_in_tavi,68
0,2048,tavi_in_savr,153
0,2048,tavi_in_tavi,60
0,2049,tavi_in_savr,133
0,2049,tavi_in_tavi,63
0,2050,tavi_in_savr,135
0,2050,tavi_in_tavi,78
1,2022,tavi_in_savr,31
1,2022,tavi_in_tavi,28
1,2023,tavi_in_savr,33
1,2023,tavi_in_tavi,19
1,2024,tavi_in_savr,46
1,2024,tavi_in_tavi,29
1,2025,tavi_in_savr,49
1,2025,tavi_in_tavi,34
1,2026,tavi_in_savr,43
1,2026,tavi_in_tavi,38
1,2027,tavi_in_savr,75
1,2027,tavi_in_tavi,36
1,2028,tavi_in_savr,70
1,2028,tavi_in_tavi,28
1,2029,tavi_in_savr,73
1,2029,tavi_in_tavi,31
1,2030,tavi_in_savr,95
1,2030,tavi_in_tavi,45
1,2031,tavi_in_savr,76
1,2031,tavi_in_tavi,36
1,2032,tavi_in_savr,98
1,2032,tavi_in_tavi,37
1,2033,tavi_in_savr,88
1,2033,tavi_in_tavi,32
1,2034,tavi_in_savr,98
1,2034,tavi_in_tavi,44
1,2035,tavi_in_savr,82
1,2035,tavi_in_tavi,52
1,2036,tavi_in_savr,116
1,2036,tavi_in_tavi,45
1,2037,tavi_in_savr,103
1,2037,tavi_in_tavi,44
1,2038,tavi_in_savr,109
1,2038,tavi_in_tavi,27
1,2039,tavi_in_savr,83
1,2039,tavi_in_tavi,46
1,2040,tavi_in_savr,98
1,2040,tavi_in_tavi,43
1,2041,tavi_in_savr,92
1,2041,tavi_in_tavi,51
1,2042,tavi_in_savr,112
1,2042,tavi_in_tavi,58
1,2043,tavi_in_savr,109
1,2043,tavi_in_tavi,62
1,2044,tavi_in_savr,95
1,2044,tavi_in_tavi,59
1,2045,tavi_in_savr,128
1,2045,tavi_in_tavi,54
1,2046,tavi_in_savr,113
1,2046,tavi_in_tavi,61
1,2047,tavi_in_savr,139
1,2047,tavi_in_tavi,68
1,2048,tavi_in_savr,148
1,2048,tavi_in_tavi,56
1,2049,tavi_in_savr,118
1,2049,tavi_in_tavi,77
1,2050,tavi_in_savr,136
1,2050,tavi_in_tavi,77
2,2022,tavi_in_savr,29
2,2022,tavi_in_tavi,15
2,2023,tavi_in_savr,39
2,2023,tavi_in_tavi,27
2,2024,tavi_in_savr,44
2,2024,tavi_in_tavi,29
2,2025,tavi_in_savr,52
2,2025,tavi_in_tavi,31
2,2026,tavi_in_savr,51
2,2026,tavi_in_tavi,39
2,2027,tavi_in_savr,56
2,2027,tavi_in_tavi,35
2,2028,tavi_in_savr,72
2,2028,tavi_in_tavi,30
2,2029,tavi_in_savr,73
2,2029,tavi_in_tavi,27
2,2030,tavi_in_savr,83
2,2030,tavi_in_tavi,33
2,2031,tavi_in_savr,101
2,2031,tavi_in_tavi,55
2,2032,tavi_in_savr,105
2,2032,tavi_in_tavi,61
2,2033,tavi_in_savr,94
2,2033,tavi_in_tavi,45
2,2034,tavi_in_savr,101
2,2034,tavi_in_tavi,33
2,2035,tavi_in_savr,100
2,2035,tavi_in_tavi,47
2,2036,tavi_in_savr,114
2,2036,tavi_in_tavi,55
